sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
silero_v5_5_ru_eugene_v1:c288eef68f4c3577,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/d3f81d036c81286c4d2e-44739cd9712f.wav,4218b92bd1c5c8c31f2b939ab5cdf22f45a46d70927e6e4b05899eaf4b097903,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript a0c022dbbda6a91f3aaaa9517815d81bb7b1f8ac080706ca3f907ddc21939386; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,a0c022dbbda6a91f3aaaa9517815d81bb7b1f8ac080706ca3f907ddc21939386,44739cd9712f2dac3d071ba6e50a06edd5787cfd9cdec7a40d2f4874033b52eb,2.875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:e8201a3a88276007,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/2df749c253a82d6bc9b6-e2c2c8f76546.wav,55da89a6622be9967b776d6d39d3fcebb63d8af81c470d5a4dd0353015ac8c13,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 9f4745da6ca14f4f163ed6ecd2ed63d7124b966f22dfe53927ffaa8308087486; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,9f4745da6ca14f4f163ed6ecd2ed63d7124b966f22dfe53927ffaa8308087486,e2c2c8f765467d3397bcd79875a9170efbe4158b586773d480c2759a357b1c21,1.2625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:7e20e077680999bb,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/88651d3751afa2d6c7cf-17808c42e730.wav,e3536ff00a9239f140d6c0d3e89e961edd6eb65d43747b038237d9992936423c,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 9acbb5e15c24c18da51fc3fe1fb2f3e7ddc192ce0a04c9135df468079551ece1; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,9acbb5e15c24c18da51fc3fe1fb2f3e7ddc192ce0a04c9135df468079551ece1,17808c42e7306c9566474bcdf60c4b73d913fcbd39aa152fbcaddbb3f6a9b413,3.0,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:29ddfae04215d28f,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/812b26ba683050639df2-0dd897e79bb3.wav,b6545716945b4f2fa2fbe782cd46cb0cefd4c3a3e1b0f87eb7968b7c9377cda0,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript bc3982b18d921905d36d65c75e018196689f1e648fbe066658c4addb23be2841; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,bc3982b18d921905d36d65c75e018196689f1e648fbe066658c4addb23be2841,0dd897e79bb3659d4c23e45109cfe9b4f80913c402aa23aa1c4fbda632b223f6,1.4375,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:8f336fdeef0652db,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/930c4bc3f0d7bc96e943-637f62c90f1f.wav,2a8ea008705310235ca9e91d0eb519f920337583baebac8feb1e8f16365bd5f0,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 07d37ae33ec8a750908d2c43b290a623d808a5acd311fef3fc10c69db1f5c59c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,07d37ae33ec8a750908d2c43b290a623d808a5acd311fef3fc10c69db1f5c59c,637f62c90f1f4f029dc9ace4210ec74b09364ddb47019067c5eb325d0ef6641a,4.0125,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:3d1909aca3fdb8d9,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/a13eee8ec236389e90cd-0890f1e5d06a.wav,0d8eea74da3a8cc6cbe2ae143ae48a039bd6e4fffa6a53d3c355e4b62d0c0859,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript b93895f62aa76dcd774ef96a279f260e59c8242c12418b6afb57279c0630fa78; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,b93895f62aa76dcd774ef96a279f260e59c8242c12418b6afb57279c0630fa78,0890f1e5d06aa4f9045a1399436521ea73b29e23148564ee0d4bc1dd43670173,1.35,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:1a027cf8d93ffd58,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/44fabd795b001ed8404d-cf8153ba4a3e.wav,e11df34f3826d331c04cf33d358b4fd61ef799b0e913d5e3768f716ab79468fd,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript f83c3a944da86dd156ef1913c1373f53aa4bd3aab34cfe86831a2985c1e59a4c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,f83c3a944da86dd156ef1913c1373f53aa4bd3aab34cfe86831a2985c1e59a4c,cf8153ba4a3ed0a8213c6f7821770277aca45771525f077d2d901fcfb31b543c,3.4625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:30f03f290025e3db,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/3c59fc1a4b9e7d7297eb-56513006e01a.wav,f9bedd6c88d8c8ab203d5bbf381ea569d6f73c02641098f426a19f4197bcd4cf,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 13444e6e7180d7b12fd6eff711c8f75e6cd07e7a13d8dccddbf168e8ec844fef; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,13444e6e7180d7b12fd6eff711c8f75e6cd07e7a13d8dccddbf168e8ec844fef,56513006e01aae81815792f5502556e72035d0c554d356a428f4e715e309e593,3.7,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:35f379e94e37d829,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/77512a69fa832b925fd3-96d600b1bba6.wav,47eccd87cf0dba71f936f3ff939287230396fb5fd719dd25aa6cdfb8b9d746c0,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 10addab0798c5b6b408bea2f2c9f828ae31e960cb4e394a946e20a99746238a2; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,10addab0798c5b6b408bea2f2c9f828ae31e960cb4e394a946e20a99746238a2,96d600b1bba67fa81b45dbcbb813ef73fb387839fda6466e5fabb26b81c7cc01,1.4875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:c49a2ddf0f5f07fa,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/27045d214c64417db911-8cf3cda86760.wav,c14641ed0516b8309b547f90fbcd9966922477ef1be5d173d5a0775e7b548b58,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript f8caa1522caafc1c0d74b8ef4e61bde6905e3f82c808695460f50066c3e6cb41; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,f8caa1522caafc1c0d74b8ef4e61bde6905e3f82c808695460f50066c3e6cb41,8cf3cda86760124353a2117d8026fd7b5140054386a3cb01a73ba7c1dbf78599,2.7375,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:e6ac81493187573c,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/1b8d79276b8346214dea-b2e2680b6b3d.wav,4737bd382e58ecc3d45d7293149f65ec54182620772bf86af4c7bf772474d96c,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 4ff6b7e70e2f8bebc78299eb67aca8589ac07c6bb6bef8c7293343fa8b3275ce; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,4ff6b7e70e2f8bebc78299eb67aca8589ac07c6bb6bef8c7293343fa8b3275ce,b2e2680b6b3da4ef808e91aadc3a6ff53edff963cd2fd825a82c47a20a36435a,4.35,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:d4a5622fc9f87020,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/2c4f1b65aee8d20d061b-bf25309bbcb1.wav,f521e80668a2bce765c2c591a47d8b99d21a71b7f24d8a77666973aa2c4b1455,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 6747efab87a6b52acb7eb71bb74083a8ea87fb509fafb02855221706feec352c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,6747efab87a6b52acb7eb71bb74083a8ea87fb509fafb02855221706feec352c,bf25309bbcb110bf146a92d3a280dfe6b7b0d4751f932454dbf6a37e23d8ee30,3.1625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:0e10291bf665ee92,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/6be977859108af55254d-0d9ec1d224f0.wav,63884c4cf18a9a7632f00a01ceaf771a23da478be9724f46609d1f9f9883a280,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 704430d171655e7102c2e7316669f401c2c17d46e56f130fe94874b5e82d041d; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,704430d171655e7102c2e7316669f401c2c17d46e56f130fe94874b5e82d041d,0d9ec1d224f022e23d3e741b597aee480bf0326b33e1eb40ff5952135557727b,2.3625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:62bf77e0c4c41e4b,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/5c8f817dd367faeb68d8-c074b4ffcaa3.wav,b2ea61d2215781a7cfa55e9321b4e03209e3db6a7948d3fadec317534739c59a,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 77ecd40f482a02424980fef7e7f855ab36e59c9e9da6553fe3109b13f9d8107a; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,77ecd40f482a02424980fef7e7f855ab36e59c9e9da6553fe3109b13f9d8107a,c074b4ffcaa338f39207fe816866db28811924f2c4015d1c08a813d624235a21,1.9625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:0ed7f52f617e760f,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/d24ab9ea86a84d3e0987-5cf5d6b1b371.wav,b09b53738f24afcffc252827aa9e880d0942415b0cbe6374434964c8e84a5340,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 764aa22b594ca18c7a3135eb479bd9fd14fe0375f21c8ecf7c615adeed9b9e3c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,764aa22b594ca18c7a3135eb479bd9fd14fe0375f21c8ecf7c615adeed9b9e3c,5cf5d6b1b371fa26ca2a832e8726a2ddbc325404153e7e6fc2fb412274a2dc0d,0.5875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:947f28de45166edd,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/9c57b54bc03619f802a1-648917050906.wav,dd71dd10ad646f3ad5b7a5dff2756feb68337eb85bf9e01b09bd684b5de6dced,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 7c920e6afda25401c1a6d105111ec361ee83aa22e8eb122d6d28929722ce0e86; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,7c920e6afda25401c1a6d105111ec361ee83aa22e8eb122d6d28929722ce0e86,6489170509060551f73a7f9b67621da27c6cc6cc1c584a894b7a7877bf9342cf,4.8875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
