sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ruasd_ru_v1_full:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,processed/c2/c2bd649f676d1b0881fb390c2f60c363fcf8a6e6fc619b039795ed68b39c2fe7.wav,1b6e736e1e4ada9535297773b6e5a006ba6baddf9cee6a2cd14e24c32a1a1b19,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full:content:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,8c606ba1f004de3a6a3a08287bdb35e345d469246e9a919b5d99a331d2b33aae,5.146125,tts,11labs,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,44100,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a0c12e4489ddf8a37b5a18a2c25b1231_a19635a9,processed/1a/1a7a756a56fe20c4874e280319c695fd27562b43ad7afb1d7139d6a206887a54.wav,bb123b9288c842a213d86dc92e4c4585f385124ae601e8489e46141a3af3e5fb,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a0c12e4489ddf8a37b5a18a2c25b1231_a19635a9,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a0c12e4489ddf8a37b5a18a2c25b1231_a19635a9,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a0c12e4489ddf8a37b5a18a2c25b1231_a19635a9,20518ac12e34c7b9488d4ae6fe82ec68c118f1be88541e04818fc06812fc04d8,10.84,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a1be799a522c41f97f1705730f1ffb4d_6067b683,processed/d3/d3decbf5bbf5b6babd7af81be24f25ddd99d0880422f40bee84630e3956e76aa.wav,b8ef69e71404d21cc849b2d5375aba7c578361482a5f65e9312c25f5ab73251e,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a1be799a522c41f97f1705730f1ffb4d_6067b683,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a1be799a522c41f97f1705730f1ffb4d_6067b683,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a1be799a522c41f97f1705730f1ffb4d_6067b683,ce904909d66e0142436c2e8074b830401de6d37d96bd5c876db546af995767a9,5.2658125,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a265e27c50068ea15d5d08032aafa669_82b17abe,processed/13/13a2d6516400cf1ed0a1718cdc1cdce7f79b9451858add8f95808c75cae8e078.wav,7d1741dc9954dd74e034b0bf5b28e51a54188ff0933bd2a0a0c62a47d81487c5,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a265e27c50068ea15d5d08032aafa669_82b17abe,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a265e27c50068ea15d5d08032aafa669_82b17abe,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a265e27c50068ea15d5d08032aafa669_82b17abe,1f08a03971de5b4e3c0b57333ebb4445f89ef6d61bd8f19c3f62a503d451618f,6.14,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a2c00934ac84b4898355dffe66f43d95_5518bf96,processed/fb/fbe8ba246ce6d60c41c5fef71fcc825c89e63b61fa5ced98989a6de093cf4a1a.wav,76caefae49678569a9611fce92a05b7776caee7595c76edfd34fca2a032055d6,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a2c00934ac84b4898355dffe66f43d95_5518bf96,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a2c00934ac84b4898355dffe66f43d95_5518bf96,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a2c00934ac84b4898355dffe66f43d95_5518bf96,20c8ecdaf93368bb3288e16bdc96d86d97cc4014be3eae562dda5ea79b540c0f,11.9,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a2ec9f49b30f1e55f8803c20fbb88ec6_49bb7992,processed/23/23aa09db3542a520edb77945524360eae0f2d072b2080eadc0ddb8d4519993a6.wav,4fd16f2b3955a838e0a466c5c37c6343b147605029a4e5ff7d1870c15bb01217,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a2ec9f49b30f1e55f8803c20fbb88ec6_49bb7992,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a2ec9f49b30f1e55f8803c20fbb88ec6_49bb7992,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a2ec9f49b30f1e55f8803c20fbb88ec6_49bb7992,2621bc55d08f8957c16feb07ca59d5f0a1772e108f77f43e9d5c720bbf7b158c,9.02,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_a648833407340e120a6377f2f1f24c6d_b61d25ed,processed/5d/5d80bfeef566197283826bbc8fac203a259d67d31e1c37c5140b2f15b1e01c64.wav,f844453d92419a2cc933e9a3edbd02bb4421bcf48d5449933eb103d8440cdecb,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a648833407340e120a6377f2f1f24c6d_b61d25ed,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a648833407340e120a6377f2f1f24c6d_b61d25ed,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_a648833407340e120a6377f2f1f24c6d_b61d25ed,ed7c311becba101a59530ab3306ed50ae6d1c52ba71dc1ebdb7cdc0f9cef0b53,5.108,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_a752269c91be30b155b08973d098e47f_5e322a97,processed/bc/bc0a90dec67636464c1c5523730a1fadfa35040d4a3348930780bf2d226c075b.wav,3df7c5e90fedcea04acb637a3ae2a8e4a9278cd7e6f4d4e35b5db526f5b066c0,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a752269c91be30b155b08973d098e47f_5e322a97,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a752269c91be30b155b08973d098e47f_5e322a97,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_a752269c91be30b155b08973d098e47f_5e322a97,d3dc607bd62d0e661a96ce3326dc4b14a9ae1ca6c4489b026482796be87b3cec,20.2009375,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_a85e493917810b5ac70ad3d959fc7610_a32816a6,processed/3b/3bccce305337959decfcc2d6992e6babee1a69c0cc7ea8b92ddc918cb3d8fc98.wav,5a59951d46a3740e131d6165f3d680b76a7ce764682e4523940a4d80407f767f,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a85e493917810b5ac70ad3d959fc7610_a32816a6,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a85e493917810b5ac70ad3d959fc7610_a32816a6,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_a85e493917810b5ac70ad3d959fc7610_a32816a6,f2747497768bdf7e0cecd9832ce0d4800920e6f501830f6af4da54ed43d6ed45,10.22,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_aa8b03f73d09a82b28f78cec547fb57d_49312c33,processed/0c/0c22f3d505319ae8854bf4343780080325949152aaae3d692cb0a8d1fcaac2ac.wav,4f1d630fa3e3d9ade7ab93ae0f55ff9d381cd7c372a9ad99ed99ac1a810d6779,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_aa8b03f73d09a82b28f78cec547fb57d_49312c33,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_aa8b03f73d09a82b28f78cec547fb57d_49312c33,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_aa8b03f73d09a82b28f78cec547fb57d_49312c33,fde5b0d3c2dca70a2f5258528380060573f638c504d5c1bc2d464cbf8cd155f0,2.705,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_abb2cb36d0591250b46136c4f42cc7df_4c72f43f,processed/77/77098eee8fca0ee0c1a7b0ab624a11a075e7336382bc9fd0489d1c455d87303b.wav,6419cf2e9c41c42398b471e0bc653a1a1bff3853dd030928b4b87cac64678253,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_abb2cb36d0591250b46136c4f42cc7df_4c72f43f,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_abb2cb36d0591250b46136c4f42cc7df_4c72f43f,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_abb2cb36d0591250b46136c4f42cc7df_4c72f43f,a04952454d8140f898b0823be0987e2c2f813b441393f1ffd3bddf5652011a04,2.574,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_acb372584be82432b9830780052d08e0_46cd5817,processed/27/27925bebb62fcdd84f1eb35870cebb03d945c0b7b67acad5e63553a981cc9097.wav,c91cd818c66650b3d1193621d369be04d78425dcc1f1f0fa73a3b65f63ee44d4,dev,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_acb372584be82432b9830780052d08e0_46cd5817,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_acb372584be82432b9830780052d08e0_46cd5817,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_acb372584be82432b9830780052d08e0_46cd5817,abe94e5390381df7ebe17c61f595d0c3ef9dbcc3a51dad6d70d7ceb85eda8ca1,3.273625,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_ad8609763d1b20676d8e11c80d436ae3_a99b9164,processed/aa/aa2868ba588793bb5feeff69720d6461ca1aba65fa2cdcee0948e076457f6e34.wav,b0746dfa56f6a7f58d225c390e99027d252c6c237c39fe5a45535a6e10a5ce2c,dev,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_ad8609763d1b20676d8e11c80d436ae3_a99b9164,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_ad8609763d1b20676d8e11c80d436ae3_a99b9164,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_ad8609763d1b20676d8e11c80d436ae3_a99b9164,35301da51e8a3517cdc5acee827fa029d786a020540b62ce1bc0703b9ab1eb7c,10.32,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_adb61f5ee6ace7017d050e311b7ebfad_cf10ebec,processed/fe/fe746f168572b1062215cbc57d1e1503575956369531b7ac2f3a3b2a81ae53e5.wav,f3091ab5bd3d07816109e2c7c14a966ad3657799915c0e1daecca00398cab5e1,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_adb61f5ee6ace7017d050e311b7ebfad_cf10ebec,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_adb61f5ee6ace7017d050e311b7ebfad_cf10ebec,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_adb61f5ee6ace7017d050e311b7ebfad_cf10ebec,4c2d91d078d57c51ebb94a11dc0b5f7448f4a010f9cbac5293a3ad4b55c15325,13.04,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000171:raw_real_GOLOS_afd37692ec517d360ec6f59f06c99031_ae76c647,processed/07/074f011c9930dde11f0e73553b7a14ba9eae210f052e8efdf326086286fbd3eb.wav,9f12bfebea0d0fa53a90244be55bf67e28c75e025ae524c0a270af084a55b1ad,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000171:raw_real_GOLOS_afd37692ec517d360ec6f59f06c99031_ae76c647,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000171:raw_real_GOLOS_afd37692ec517d360ec6f59f06c99031_ae76c647,ruasd_ru_v1_full:content:ruasd-000171:raw_real_GOLOS_afd37692ec517d360ec6f59f06c99031_ae76c647,0b429dcf75b57b7974313517c2d6882e692f9304c8da14ae8dbb9cc5663315e9,3.212,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000171:raw_real_GOLOS_b0c465f4e450f467318ffa5af57c876e_f8a60662,processed/2b/2bb6233d2078f2c3899789c3488ce3c1b2a66f24c0e07ce05bc4666fd16ad1bf.wav,0aa389fdccd5116a9e28142f395b8e999c3515f00a349db913d344cfe3f73154,test,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000171:raw_real_GOLOS_b0c465f4e450f467318ffa5af57c876e_f8a60662,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000171:raw_real_GOLOS_b0c465f4e450f467318ffa5af57c876e_f8a60662,ruasd_ru_v1_full:content:ruasd-000171:raw_real_GOLOS_b0c465f4e450f467318ffa5af57c876e_f8a60662,f1aee144578c1ee3241a8f7231dc7e9440c0cc091d21ef1e43e6f676c13b03df,5.66,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000171:raw_real_GOLOS_b53d2a7bed181d7127a143699ebbea53_172efd81,processed/11/118d4671678db14533b44c7a8947d5fa936dafba90b40c08650a71c823b7345f.wav,049c3b2b6d99cd00bcddd7f4ff207323d8d764a6d6f48e34af95fa8e64f1b631,dev,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000171:raw_real_GOLOS_b53d2a7bed181d7127a143699ebbea53_172efd81,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000171:raw_real_GOLOS_b53d2a7bed181d7127a143699ebbea53_172efd81,ruasd_ru_v1_full:content:ruasd-000171:raw_real_GOLOS_b53d2a7bed181d7127a143699ebbea53_172efd81,eae056e7e41714b5a89fc398c9ee416504a55ef0c68fc9680543843f858822e0,5.24,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000171:raw_real_GOLOS_b6ae9ae2155a4d3da688708fa0ed0b65_f42ce0b4,processed/3f/3fb813abb661bb599824dc65adc4dcb423607aa4be126849e4e28c0a9521befa.wav,2f6460ddd343c6d6e9c0760008aa7ee84558b66e9be84389cb590cbdf1cded90,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000171:raw_real_GOLOS_b6ae9ae2155a4d3da688708fa0ed0b65_f42ce0b4,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000171:raw_real_GOLOS_b6ae9ae2155a4d3da688708fa0ed0b65_f42ce0b4,ruasd_ru_v1_full:content:ruasd-000171:raw_real_GOLOS_b6ae9ae2155a4d3da688708fa0ed0b65_f42ce0b4,af351d598dbc03bd93eaed8c243ce6025f6506df4b022bf626e78507ab0d9f09,3.48,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000172:raw_real_GOLOS_ba73269b75a03293efcfd7d83d9517bc_deba18f6,processed/bb/bbf10e663823032c059bf13d28a86230f3901894cdbf3408f1298666464fcac5.wav,ec49cd0fde5e4ff36b647a7dc749eb8193c2e68dcb44febb0fcdb8c0558cfbe7,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_ba73269b75a03293efcfd7d83d9517bc_deba18f6,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_ba73269b75a03293efcfd7d83d9517bc_deba18f6,ruasd_ru_v1_full:content:ruasd-000172:raw_real_GOLOS_ba73269b75a03293efcfd7d83d9517bc_deba18f6,ca91b6b5cb0f965d631732c67a6c3f87143548141f4f0d45d1665f5d1b733aec,3.3665,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000172:raw_real_GOLOS_baafbd33a62ded4f38022302fe87f9f7_93ff5981,processed/ef/efc5f9255addbeee2f2b6b1cd25e285fcf1d09cdb0ee6f9cc36035c3607ac9a0.wav,ec3fc30790fc5674253bb6de38c07fae5051fa1456535d1c42d29256096a64ff,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_baafbd33a62ded4f38022302fe87f9f7_93ff5981,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_baafbd33a62ded4f38022302fe87f9f7_93ff5981,ruasd_ru_v1_full:content:ruasd-000172:raw_real_GOLOS_baafbd33a62ded4f38022302fe87f9f7_93ff5981,22d353843bdeff245211198f64e7ad4942dfc602a96dcf448ad6be6e6e9baadd,3.44,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000172:raw_real_GOLOS_bac9488c7f206266a5610f9986cc090a_84f7e192,processed/1c/1cf18be8bb0b697f7da659ad40ba81e805f61c9917b8504ec832f7998da42690.wav,3e9e9277962db41fb39fe4d09c435f52b6efaf69d0792a61296ef0d94a4f6579,dev,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bac9488c7f206266a5610f9986cc090a_84f7e192,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bac9488c7f206266a5610f9986cc090a_84f7e192,ruasd_ru_v1_full:content:ruasd-000172:raw_real_GOLOS_bac9488c7f206266a5610f9986cc090a_84f7e192,c58a959402cb49a8d7dc93b66e71553bec54bb2d3ee79003d3d8d0a97c661621,5.31,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000172:raw_real_GOLOS_bcd7608c7fab04d292eae440aae2c50a_e506e5b6,processed/c7/c7a981bcc278aa90159a7a4bc15d351a257298f66b39c86b6656d94752e6fb57.wav,36c1d6d5088f5d0d6cc08c0cab2927c87b387a542ef2f566ee5cec22cb078cdd,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bcd7608c7fab04d292eae440aae2c50a_e506e5b6,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bcd7608c7fab04d292eae440aae2c50a_e506e5b6,ruasd_ru_v1_full:content:ruasd-000172:raw_real_GOLOS_bcd7608c7fab04d292eae440aae2c50a_e506e5b6,24239b3ce08c7f53d74cd5149c168f55590ec1288c3f304cf8d530654bf32227,2.68,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000172:raw_real_GOLOS_bd77b9d07aff02d08c83f369aa4954d2_dfdf43f1,processed/19/1979df77fb1810bcf84254aca75ae00d6b3db97678f051ba907e45a786244520.wav,fb6ea02af356cd322a24bc150131ad8dd824725d46f56c851a07097a52850f80,dev,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bd77b9d07aff02d08c83f369aa4954d2_dfdf43f1,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bd77b9d07aff02d08c83f369aa4954d2_dfdf43f1,ruasd_ru_v1_full:content:ruasd-000172:raw_real_GOLOS_bd77b9d07aff02d08c83f369aa4954d2_dfdf43f1,03752faa029a314f938a679fd2cd03c92ad7a86bff40f800e44ecc83c745dcc8,2.8,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000172:raw_real_GOLOS_bed1a8833cf99107d8dda05474d14824_a2e33edd,processed/61/617670bc26baee75df4f652fed30c4a0d197c1248c48e34c06e8b3a65c13328e.wav,69caf7700e646bae6c12deff6e4bf44b32473205156df5e63d16daac6185765f,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bed1a8833cf99107d8dda05474d14824_a2e33edd,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bed1a8833cf99107d8dda05474d14824_a2e33edd,ruasd_ru_v1_full:content:ruasd-000172:raw_real_GOLOS_bed1a8833cf99107d8dda05474d14824_a2e33edd,85cdaf1f99f9b2c391ba2530dd47fbc8bd3db5e8f54fcb7d1e7ce886a9df2375,14.58,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000172:raw_real_GOLOS_bf6d7b7c195b51075ac1850a0b1da8c1_83375400,processed/00/0052d572ec327b9b0fb5983a23bddd8a089f6403eddb29151f04b7c9b54c54b0.wav,5698fa95b957588eb0288915ad5575a4bd0bd60b5186acdc664fee930d1400a5,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bf6d7b7c195b51075ac1850a0b1da8c1_83375400,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_bf6d7b7c195b51075ac1850a0b1da8c1_83375400,ruasd_ru_v1_full:content:ruasd-000172:raw_real_GOLOS_bf6d7b7c195b51075ac1850a0b1da8c1_83375400,99d9079eb40619545d240762a3fd7c0f80bdf4d3d6f120ada2e583b40e7b3ec6,11.0523125,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000172:raw_real_GOLOS_c0bc62d1671ae66f3bea3bf45e24c60b_79073d2d,processed/22/226b555196af70368955a1c943b42382881ac74da6246bde55f8b47470eb649b.wav,d3dfb44830064d89ac87d708a5378300b4f56aa1787db9dfd9a28c1b0c3e7a5f,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_c0bc62d1671ae66f3bea3bf45e24c60b_79073d2d,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000172:raw_real_GOLOS_c0bc62d1671ae66f3bea3bf45e24c60b_79073d2d,ruasd_ru_v1_full:content:ruasd-000172:raw_real_GOLOS_c0bc62d1671ae66f3bea3bf45e24c60b_79073d2d,f6c89b274f6efc3616f2ba33910cd7daf095af75c95ba9fbd86817750d7630a2,2.772,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
