sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
silero_v5_5_ru_eugene_v1:3446477bc43cf913,processed/ea/ea1fbc021e86c94fef9fecc36991fafcbae1c32838dd128a1aa91163a5624c4f.wav,7d1ff4decf2386c995184ae2c0cc5df33bf2d34d4b24dce3c931ad3403dae5a4,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript b95f0d9707347606dc3b7f99a6da89cb14438df9410901b522e83767af88de13; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,b95f0d9707347606dc3b7f99a6da89cb14438df9410901b522e83767af88de13,289a5878e3bbbb8018e2a8a85bc40a70e6e37cb42f486b45e546fbf9b93a6764,3.6625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_19161795,processed/70/704345498e77fa840a86977212ae68c8c5c248550df2658d34d4b6eb09a6d047.wav,3b56025531d8dfe6e19099df47b325c8cbd58b3fe84101a7dd383dc8c5787496,test,bonafide,ru,unknown,common_voice_ru_v24:client:fac21daa15731daa8ac3ef4836cd5dc72215e791a72cc0afc6b6d3c39e1770549f5ec0f6e5d3422c19b97fa54f73c66397c13fd3e474c79909f2e37c0751bca7,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:fac21daa15731daa8ac3ef4836cd5dc72215e791a72cc0afc6b6d3c39e1770549f5ec0f6e5d3422c19b97fa54f73c66397c13fd3e474c79909f2e37c0751bca7,bfe8ffa2b3197f704ea5303f83cfd9e9f8e8605697bd37f170ce1219a91269bc,bfaba2d2e61d6cf283b29f724c7370979fcc4824c77d7040c673b7f66e6b1fa3,9.264,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:4bf29af483ec75a0,processed/fe/fe2fcc6247ae7117152e371593add2d3e94cb0e0fb0a9b5d136a7e6f13dcc535.wav,4fbb7a79328a8503c39638642e912b6bc9bf13b658171f79e4fca2b7b713cb94,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript bfe8ffa2b3197f704ea5303f83cfd9e9f8e8605697bd37f170ce1219a91269bc; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,bfe8ffa2b3197f704ea5303f83cfd9e9f8e8605697bd37f170ce1219a91269bc,bfaba2d2e61d6cf283b29f724c7370979fcc4824c77d7040c673b7f66e6b1fa3,6.575,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_23149012,processed/c0/c022d8e9398bf134ea4231a36aab69e68541d99f1a11fd7a07e501a67985b788.wav,45f8e830a7c75542141ff26e78726302df6b8d68ae46ca5a1696de61938a58b9,test,bonafide,ru,unknown,common_voice_ru_v24:client:b2956afbd7484a504c0bde6feeb384a3496c2923093910269de96b98e7fd1434b7398b8650f689c6da0feda81a564ec3678493fdaca40f20f049265b29da8c0f,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:b2956afbd7484a504c0bde6feeb384a3496c2923093910269de96b98e7fd1434b7398b8650f689c6da0feda81a564ec3678493fdaca40f20f049265b29da8c0f,c2fce97bcd9b568136684a95f2936ea3cf9dfca507f84e2f26302fb41490387c,e254edc6bd61e079c0471d5ce2e5e65e6e7c9ce6d5054776843e4809c70d524b,7.32,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:a3f6b5327b9fb54e,processed/10/10d71e058b3145e89649f8d2e462f3ff22239e567091b932e70ab0551734eb92.wav,9e591d556d351b9b87fb81bacca9cb2c9a6a2bfe518753d74eca89d98bbc7a75,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript c2fce97bcd9b568136684a95f2936ea3cf9dfca507f84e2f26302fb41490387c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,c2fce97bcd9b568136684a95f2936ea3cf9dfca507f84e2f26302fb41490387c,e254edc6bd61e079c0471d5ce2e5e65e6e7c9ce6d5054776843e4809c70d524b,3.775,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_30542884,processed/eb/eb5625b2f885b445f597b3451216c30c63820045d16f2fc3d459619d93c11d2b.wav,6ec2357af6b8f13b25e6208dd6fff1c12f51cbaf2981c6e797974432934c5211,test,bonafide,ru,unknown,common_voice_ru_v24:client:73098799ecd088eb3ba7343b9221837695bad4158f91b9c2e1a5f4f5e2aaa2db2d98710ea4fe56bdb110356aef232dddc020fb7e0eecdf3b6140f8b31f67edbd,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:73098799ecd088eb3ba7343b9221837695bad4158f91b9c2e1a5f4f5e2aaa2db2d98710ea4fe56bdb110356aef232dddc020fb7e0eecdf3b6140f8b31f67edbd,c96eb49b2a46a90e810072e8b720de49d2abb0702d3dff7774039c1fb90b7ead,35d55aa0f07f0ea9df5c15a0eee47b90fc7c59a1715ff843ee3c130c62e36b2d,5.544,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:da78992ccc8a130b,processed/93/939cf790f0f6dd6350d17f134792456e269aa56c80829225dd8752320e249f26.wav,ddb1f137a8b572577a29cc24dda5fba88e4311f6f060a64763a59decf849c393,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript c96eb49b2a46a90e810072e8b720de49d2abb0702d3dff7774039c1fb90b7ead; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,c96eb49b2a46a90e810072e8b720de49d2abb0702d3dff7774039c1fb90b7ead,35d55aa0f07f0ea9df5c15a0eee47b90fc7c59a1715ff843ee3c130c62e36b2d,2.775,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_40730268,processed/74/74abfdd8ab438ec325e23a16c77e1431a17b4cbb65f21e3d04318adc76d240bd.wav,de7528dedd19dd50d599d1d7bda979b4deb41bde7309d248e1860bbd8ccbde50,test,bonafide,ru,unknown,common_voice_ru_v24:client:872836c4edef3813378290ef9524f6c705da2ba9c07fe38407ed8cdf6652eab08e2d362cc68b07f9dc0173d0a6a6f09d3aed50397f3acbeeb0c7b82e06656b94,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:872836c4edef3813378290ef9524f6c705da2ba9c07fe38407ed8cdf6652eab08e2d362cc68b07f9dc0173d0a6a6f09d3aed50397f3acbeeb0c7b82e06656b94,cbe7aafe1fe4f3d11ef56a9bd64b71a0ed5a3279e6670df7ea4e7331957e56ef,e0e7c7f2459547d17e36f6a8878ffd311075709cb8959e05886c50e6b0837687,5.436,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:5e60a4bd5bb2d0cf,processed/98/98bac6c9cda718c30d1faf206dd0fa116ef5c125ba6957f1a5afc251faf17153.wav,9caf3f4a6b292375448f3b94780981c09e41eb4d8b768d54f8b012119558c4cb,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript cbe7aafe1fe4f3d11ef56a9bd64b71a0ed5a3279e6670df7ea4e7331957e56ef; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,cbe7aafe1fe4f3d11ef56a9bd64b71a0ed5a3279e6670df7ea4e7331957e56ef,e0e7c7f2459547d17e36f6a8878ffd311075709cb8959e05886c50e6b0837687,4.35,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_20484481,processed/47/4758368ec1baa96930d38fa5e02eb2804563728651880e82dd49ad5fde331cf7.wav,5134e39276d1d988ba0ff1c95392e335a811f7d9bb4d72ffe020f0831d45135b,test,bonafide,ru,unknown,common_voice_ru_v24:client:da6c15f245ed77c72e89d5b2a22b5e92db59af2d7e121fc6398b14e93651c50c66328c4b75e28131e2c300606baf4a9b1de85e91e0a856ab428396bb5e485140,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:da6c15f245ed77c72e89d5b2a22b5e92db59af2d7e121fc6398b14e93651c50c66328c4b75e28131e2c300606baf4a9b1de85e91e0a856ab428396bb5e485140,e5ef8024c54aac4d143bdc1a30dc8b80fbfbc1e0e944d1b924225f41a65658dc,90feb84fe806c30a203b61883699f8e918f0a0dcbf3814ec99ac2339f8534d5b,8.256,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:e528f6f4d1269d31,processed/17/171624b6d2413e0a608397f172837932e739b59c27d895e210ec7d1c91afc8d1.wav,b43cc0bd52125307d11711e98525d20c0655f2cef9f1f7c5956f0f566ad134e2,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript e5ef8024c54aac4d143bdc1a30dc8b80fbfbc1e0e944d1b924225f41a65658dc; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,e5ef8024c54aac4d143bdc1a30dc8b80fbfbc1e0e944d1b924225f41a65658dc,90feb84fe806c30a203b61883699f8e918f0a0dcbf3814ec99ac2339f8534d5b,3.1375,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_28136768,processed/a2/a2523311f9863ad1a029fe69bfa364ce5b6cf8059b96511cc1746145b287199b.wav,dd5d121cf473bc5f87c189c27a8c9d8ed2e4b814af10ae986eaae1815d88310b,test,bonafide,ru,unknown,common_voice_ru_v24:client:75301ac5a530856d298a01b6cb2acc1ad2173081bf72e60a2a4553412d735b9850bd758769a2d6946292c3578ac3dbed1551b62f067f0fe0e7ad83002c81a16a,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:75301ac5a530856d298a01b6cb2acc1ad2173081bf72e60a2a4553412d735b9850bd758769a2d6946292c3578ac3dbed1551b62f067f0fe0e7ad83002c81a16a,e751594906a0c6d673e96f1afd526de8fd8b41ef81be81c7e1dfbde5835c166a,4a28128ab1d880f07911e80b1586dd1df7b530e67cee078be533e3b3c82dadd9,6.408,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:c4f8072b13c9b141,processed/36/361980fd6b84964ab909684ff431d06b99876701f5109a267bdca2e27a5cee1a.wav,738dd05fc518802d703dd454730d7b4ce08068df12e7722000bce6086ce0d249,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript e751594906a0c6d673e96f1afd526de8fd8b41ef81be81c7e1dfbde5835c166a; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,e751594906a0c6d673e96f1afd526de8fd8b41ef81be81c7e1dfbde5835c166a,4a28128ab1d880f07911e80b1586dd1df7b530e67cee078be533e3b3c82dadd9,4.35,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_20111333,processed/ec/ec520fc5caa54ec2f484baa67061618265bea2955bbccc36e533b91b664c82e6.wav,a7cfe99040543c49b0ff45f1a7dda71b5c967bb8db18c5d5a66dfd7b46b58e49,test,bonafide,ru,unknown,common_voice_ru_v24:client:386f2254ccceb1df3b7633ec26aaf9b12d3bbbdd76ac08b28828862a9286ba2bdd38428085d89276286ac163da3820f2ceda9701073cead5bf0153ee49b3ddc7,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:386f2254ccceb1df3b7633ec26aaf9b12d3bbbdd76ac08b28828862a9286ba2bdd38428085d89276286ac163da3820f2ceda9701073cead5bf0153ee49b3ddc7,e8bdd29c0f4744d09737f17b29573016d6bab0bfd8389dc4bb8bba896ffcf648,a46e959565d6bdf8ab9742207845dc8281dee7c89a3c1896112a2af61c86e1dd,5.112,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:523b974391c3d056,processed/fb/fb32eda51c4c53dc1faff68c422cc847a2f784061faae952be1aef372fca7436.wav,81515cf86e92770838571c0317bc68927d1b995ae58e6a66064fc8c2a2ecbe7b,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript e8bdd29c0f4744d09737f17b29573016d6bab0bfd8389dc4bb8bba896ffcf648; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,e8bdd29c0f4744d09737f17b29573016d6bab0bfd8389dc4bb8bba896ffcf648,a46e959565d6bdf8ab9742207845dc8281dee7c89a3c1896112a2af61c86e1dd,3.9,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_20177512,processed/3c/3c36ef7134e55fa7aa8343b7b5b52cf25cd2e4cbf0c2e3c8ce3ad264913731a3.wav,44b88e4a49546b50bd3b481fa81f7949f719adf6e4d6049dc552580aed203ecd,test,bonafide,ru,unknown,common_voice_ru_v24:client:d727f39481cfe6f41f9fa20d132ddfcd926973b0f70427eeae2a66fbce538f23f00a1cfe7760816733cf120fcbf1770e67c8a892a5050650dd1f92af48540791,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:d727f39481cfe6f41f9fa20d132ddfcd926973b0f70427eeae2a66fbce538f23f00a1cfe7760816733cf120fcbf1770e67c8a892a5050650dd1f92af48540791,ef2fdf34ce899b25409c9a7ab088fca27243573be85ce2107475d75708c40cc4,407dd4e01aaaafbb3473c37d1d288370828409bcc72e38c3d22eb526ba3fc097,8.856,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:698402a3545f1bf7,processed/c2/c220e9740900451d3714045a3f76cd0fd1a064e71b3835a21884f8ddf58826b1.wav,9c93ded4e10239caa5cbedc1a70e4642f233484691c1bbc468d1c89cf9241cec,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript ef2fdf34ce899b25409c9a7ab088fca27243573be85ce2107475d75708c40cc4; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,ef2fdf34ce899b25409c9a7ab088fca27243573be85ce2107475d75708c40cc4,407dd4e01aaaafbb3473c37d1d288370828409bcc72e38c3d22eb526ba3fc097,5.7625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_35207108,processed/4c/4c775b010dcf83e7ec64d2e15ae357e8c013390eac13c52bfa5ff8929cfde9a5.wav,db9acee08436004326ac3533f300ff8baf5bb41f45cfc96e3f1dec386ee77bb4,test,bonafide,ru,unknown,common_voice_ru_v24:client:e8bc9da57f149bb22f82eec36c1c7c7dd9858b7f25c7a5cb473900f4ae738f759b01f639cbcb79faa174fbe9b173dfa586f3fbf5bcda9828366c45ddf6a74343,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:e8bc9da57f149bb22f82eec36c1c7c7dd9858b7f25c7a5cb473900f4ae738f759b01f639cbcb79faa174fbe9b173dfa586f3fbf5bcda9828366c45ddf6a74343,f83c3a944da86dd156ef1913c1373f53aa4bd3aab34cfe86831a2985c1e59a4c,cf8153ba4a3ed0a8213c6f7821770277aca45771525f077d2d901fcfb31b543c,7.056,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:1a027cf8d93ffd58,processed/e1/e11df34f3826d331c04cf33d358b4fd61ef799b0e913d5e3768f716ab79468fd.wav,ae631b2fed389588f4a196d5a6f88f5b54d975b1fdd7596d078d85bace6a9c09,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript f83c3a944da86dd156ef1913c1373f53aa4bd3aab34cfe86831a2985c1e59a4c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,f83c3a944da86dd156ef1913c1373f53aa4bd3aab34cfe86831a2985c1e59a4c,cf8153ba4a3ed0a8213c6f7821770277aca45771525f077d2d901fcfb31b543c,3.4625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_36457956,processed/95/958b3bccea5d5b3f77c5072d283b6769adf7e2c6e0ecfdb0c8b5a3f93635795d.wav,45276556feb66c69085ca3776a781086800553887ee884f0c17065c92cdca09c,test,bonafide,ru,unknown,common_voice_ru_v24:client:5cc480d2be3c91c3f014a590da20a37bb6c1efc24654de5bb42f449689d9887a1b657677db9c5beea320ebc0f0d5385ac491d7082052b7fc78b3c25b75e7c8db,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:5cc480d2be3c91c3f014a590da20a37bb6c1efc24654de5bb42f449689d9887a1b657677db9c5beea320ebc0f0d5385ac491d7082052b7fc78b3c25b75e7c8db,f8caa1522caafc1c0d74b8ef4e61bde6905e3f82c808695460f50066c3e6cb41,8cf3cda86760124353a2117d8026fd7b5140054386a3cb01a73ba7c1dbf78599,5.796,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
