sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ruasd_ru_v1_full:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000000/raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69.wav,c2bd649f676d1b0881fb390c2f60c363fcf8a6e6fc619b039795ed68b39c2fe7,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full:content:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,8c606ba1f004de3a6a3a08287bdb35e345d469246e9a919b5d99a331d2b33aae,5.146122448979592,tts,11labs,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,44100,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000168:raw_real_GOLOS_98de55a9fe5f8b8e9f5e049d20d91ce0_cae18564,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000168/raw_real_GOLOS_98de55a9fe5f8b8e9f5e049d20d91ce0_cae18564.wav,36311f7af653de4e1cdc95b85c33b4d3524c5e9a0576584ae9b33c0859b08882,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000168:raw_real_GOLOS_98de55a9fe5f8b8e9f5e049d20d91ce0_cae18564,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000168:raw_real_GOLOS_98de55a9fe5f8b8e9f5e049d20d91ce0_cae18564,ruasd_ru_v1_full:content:ruasd-000168:raw_real_GOLOS_98de55a9fe5f8b8e9f5e049d20d91ce0_cae18564,21f38148718d340edc9c9e31417790d36ec9a3ba70b91a8d06f2d91a3009d2d8,10.78,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_9a9c58ec7ae18600d47b8c97764ecf83_7ca427e1,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_9a9c58ec7ae18600d47b8c97764ecf83_7ca427e1.wav,7a1f264bc6d3c8a7ea78206054cf2549083eadecb8f79bf844b64a8218307ed6,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9a9c58ec7ae18600d47b8c97764ecf83_7ca427e1,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9a9c58ec7ae18600d47b8c97764ecf83_7ca427e1,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_9a9c58ec7ae18600d47b8c97764ecf83_7ca427e1,fec675f35e95156a38914871fee6e572bbe2f4199b6747714fa4f913b30c5e9d,1.7,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_9aae0df0d5f87008aa4aeb765d12b5a9_449b6038,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_9aae0df0d5f87008aa4aeb765d12b5a9_449b6038.wav,de4bb952a92a0bd650814d979745366688b5a0e134488c886fa4dfa6bec9b9a8,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9aae0df0d5f87008aa4aeb765d12b5a9_449b6038,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9aae0df0d5f87008aa4aeb765d12b5a9_449b6038,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_9aae0df0d5f87008aa4aeb765d12b5a9_449b6038,b530f040a5a39dd48f99321272dee7151264b34d3ca18038de50a4f7a25c987f,3.64,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_9c0190cde0f159148767f4493e551b24_130107f1,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_9c0190cde0f159148767f4493e551b24_130107f1.wav,451c58224980ca20c6cc886aef9b238f25cf54a42f8d54b221ba27f26aca8708,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9c0190cde0f159148767f4493e551b24_130107f1,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9c0190cde0f159148767f4493e551b24_130107f1,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_9c0190cde0f159148767f4493e551b24_130107f1,1d8622179916113820b1422c23dc332e1f98eea9f4ad50dfbefc26ead3adc90f,4.34,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_9c40770107e8aaa9b39f86db604230cf_8c6f43b3,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_9c40770107e8aaa9b39f86db604230cf_8c6f43b3.wav,508c4a30588126b489452a84667569f839646b2ebd4060268318b4b5f0179cad,dev,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9c40770107e8aaa9b39f86db604230cf_8c6f43b3,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9c40770107e8aaa9b39f86db604230cf_8c6f43b3,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_9c40770107e8aaa9b39f86db604230cf_8c6f43b3,46e8fb09ad9c03d953f5077a564f69480ed13e086d03faaf824927bfb2b94466,3.22,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_9d036fe408e4fcb5e815e0bd0f416fda_7363ca99,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_9d036fe408e4fcb5e815e0bd0f416fda_7363ca99.wav,bd86da73155feba995f7d8ca96c83347c287341ce0475743db9a16fba153ab43,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9d036fe408e4fcb5e815e0bd0f416fda_7363ca99,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9d036fe408e4fcb5e815e0bd0f416fda_7363ca99,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_9d036fe408e4fcb5e815e0bd0f416fda_7363ca99,909e94644b571ab1145592249658881c2f5e437a947b002b844f9c6123ab1037,10.82,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_9ddf6b226ab6eac3502d790743a79ec4_8117ad6d,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_9ddf6b226ab6eac3502d790743a79ec4_8117ad6d.wav,0eea6f862d9048f0fe48112819b9f2159a601f0cf5cd50389c0c8acdd067c9e1,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9ddf6b226ab6eac3502d790743a79ec4_8117ad6d,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9ddf6b226ab6eac3502d790743a79ec4_8117ad6d,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_9ddf6b226ab6eac3502d790743a79ec4_8117ad6d,1b26eb9546747da79e8bd674f53bf3a584f26529e3b20d0a23427d62f62b9811,1.585,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_9f91bab5c88747334889c8c782b22a90_0dd798f5,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_9f91bab5c88747334889c8c782b22a90_0dd798f5.wav,c64b9231f6c9744e151c33b15f1ca62e8733054fa36e24b8721edfcdd7a0cee4,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9f91bab5c88747334889c8c782b22a90_0dd798f5,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_9f91bab5c88747334889c8c782b22a90_0dd798f5,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_9f91bab5c88747334889c8c782b22a90_0dd798f5,3d8685af28da1a9c52bbdb83a8bcd94908dbf59c1eb7cb8dee68b10172e4726c,3.005375,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a0c12e4489ddf8a37b5a18a2c25b1231_a19635a9,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_a0c12e4489ddf8a37b5a18a2c25b1231_a19635a9.wav,1a7a756a56fe20c4874e280319c695fd27562b43ad7afb1d7139d6a206887a54,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a0c12e4489ddf8a37b5a18a2c25b1231_a19635a9,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a0c12e4489ddf8a37b5a18a2c25b1231_a19635a9,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a0c12e4489ddf8a37b5a18a2c25b1231_a19635a9,20518ac12e34c7b9488d4ae6fe82ec68c118f1be88541e04818fc06812fc04d8,10.84,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a1be799a522c41f97f1705730f1ffb4d_6067b683,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_a1be799a522c41f97f1705730f1ffb4d_6067b683.wav,d3decbf5bbf5b6babd7af81be24f25ddd99d0880422f40bee84630e3956e76aa,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a1be799a522c41f97f1705730f1ffb4d_6067b683,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a1be799a522c41f97f1705730f1ffb4d_6067b683,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a1be799a522c41f97f1705730f1ffb4d_6067b683,ce904909d66e0142436c2e8074b830401de6d37d96bd5c876db546af995767a9,5.2658125,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a265e27c50068ea15d5d08032aafa669_82b17abe,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_a265e27c50068ea15d5d08032aafa669_82b17abe.wav,13a2d6516400cf1ed0a1718cdc1cdce7f79b9451858add8f95808c75cae8e078,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a265e27c50068ea15d5d08032aafa669_82b17abe,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a265e27c50068ea15d5d08032aafa669_82b17abe,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a265e27c50068ea15d5d08032aafa669_82b17abe,1f08a03971de5b4e3c0b57333ebb4445f89ef6d61bd8f19c3f62a503d451618f,6.14,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a2c00934ac84b4898355dffe66f43d95_5518bf96,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_a2c00934ac84b4898355dffe66f43d95_5518bf96.wav,fbe8ba246ce6d60c41c5fef71fcc825c89e63b61fa5ced98989a6de093cf4a1a,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a2c00934ac84b4898355dffe66f43d95_5518bf96,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a2c00934ac84b4898355dffe66f43d95_5518bf96,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a2c00934ac84b4898355dffe66f43d95_5518bf96,20c8ecdaf93368bb3288e16bdc96d86d97cc4014be3eae562dda5ea79b540c0f,11.9,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000169:raw_real_GOLOS_a2ec9f49b30f1e55f8803c20fbb88ec6_49bb7992,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000169/raw_real_GOLOS_a2ec9f49b30f1e55f8803c20fbb88ec6_49bb7992.wav,23aa09db3542a520edb77945524360eae0f2d072b2080eadc0ddb8d4519993a6,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a2ec9f49b30f1e55f8803c20fbb88ec6_49bb7992,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000169:raw_real_GOLOS_a2ec9f49b30f1e55f8803c20fbb88ec6_49bb7992,ruasd_ru_v1_full:content:ruasd-000169:raw_real_GOLOS_a2ec9f49b30f1e55f8803c20fbb88ec6_49bb7992,2621bc55d08f8957c16feb07ca59d5f0a1772e108f77f43e9d5c720bbf7b158c,9.02,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_a4caeffd76be25a6fd057a15d7e70ece_9f21de37,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_a4caeffd76be25a6fd057a15d7e70ece_9f21de37.wav,d88e00f469c6f9657799651d899b98d13a5aa5387b2642edc3097236af9c5c37,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a4caeffd76be25a6fd057a15d7e70ece_9f21de37,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a4caeffd76be25a6fd057a15d7e70ece_9f21de37,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_a4caeffd76be25a6fd057a15d7e70ece_9f21de37,d4fac168e75ed0033e90118b7575482e748ef7f57b7dddb25f20d3f9a8ba0c9a,2.068,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_a52ae38b81d03b0e217ee3d9788ccebc_32f4ac7c,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_a52ae38b81d03b0e217ee3d9788ccebc_32f4ac7c.wav,7df8569c9934fa8f050c1220a83e0f79fcb55a3fd230a12040b25cf5b9adcdb8,test,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a52ae38b81d03b0e217ee3d9788ccebc_32f4ac7c,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a52ae38b81d03b0e217ee3d9788ccebc_32f4ac7c,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_a52ae38b81d03b0e217ee3d9788ccebc_32f4ac7c,1e2749975f6ba134879a2548ba4b7c8fd371157274347690be1dba7bb311ecde,2.5538125,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_a648833407340e120a6377f2f1f24c6d_b61d25ed,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_a648833407340e120a6377f2f1f24c6d_b61d25ed.wav,5d80bfeef566197283826bbc8fac203a259d67d31e1c37c5140b2f15b1e01c64,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a648833407340e120a6377f2f1f24c6d_b61d25ed,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a648833407340e120a6377f2f1f24c6d_b61d25ed,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_a648833407340e120a6377f2f1f24c6d_b61d25ed,ed7c311becba101a59530ab3306ed50ae6d1c52ba71dc1ebdb7cdc0f9cef0b53,5.108,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_a752269c91be30b155b08973d098e47f_5e322a97,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_a752269c91be30b155b08973d098e47f_5e322a97.wav,bc0a90dec67636464c1c5523730a1fadfa35040d4a3348930780bf2d226c075b,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a752269c91be30b155b08973d098e47f_5e322a97,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a752269c91be30b155b08973d098e47f_5e322a97,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_a752269c91be30b155b08973d098e47f_5e322a97,d3dc607bd62d0e661a96ce3326dc4b14a9ae1ca6c4489b026482796be87b3cec,20.2009375,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_a85e493917810b5ac70ad3d959fc7610_a32816a6,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_a85e493917810b5ac70ad3d959fc7610_a32816a6.wav,3bccce305337959decfcc2d6992e6babee1a69c0cc7ea8b92ddc918cb3d8fc98,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a85e493917810b5ac70ad3d959fc7610_a32816a6,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a85e493917810b5ac70ad3d959fc7610_a32816a6,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_a85e493917810b5ac70ad3d959fc7610_a32816a6,f2747497768bdf7e0cecd9832ce0d4800920e6f501830f6af4da54ed43d6ed45,10.22,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_a90446c74c57867a80682f2606c321ce_6fc41d6d,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_a90446c74c57867a80682f2606c321ce_6fc41d6d.wav,29e54d925300bcabde16ef350191c2ac864212f900b98a3eb6e60d5bef293d58,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a90446c74c57867a80682f2606c321ce_6fc41d6d,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_a90446c74c57867a80682f2606c321ce_6fc41d6d,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_a90446c74c57867a80682f2606c321ce_6fc41d6d,894226744f2ae0573218bee3daf094227337cc31e96e60105b8e0a9a873d6d6f,1.813,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_aa28efd915090a0c1f433f2864bf80d6_65319efb,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_aa28efd915090a0c1f433f2864bf80d6_65319efb.wav,b6e9daccfb5450970b290defd4211c07ece60a48f26173cedd705da997ddc983,test,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_aa28efd915090a0c1f433f2864bf80d6_65319efb,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_aa28efd915090a0c1f433f2864bf80d6_65319efb,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_aa28efd915090a0c1f433f2864bf80d6_65319efb,e33095c15a79c746e5dc7542c93620e9e9482aeb75407539652581d12cf87c59,1.0909375,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_aa8b03f73d09a82b28f78cec547fb57d_49312c33,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_aa8b03f73d09a82b28f78cec547fb57d_49312c33.wav,0c22f3d505319ae8854bf4343780080325949152aaae3d692cb0a8d1fcaac2ac,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_aa8b03f73d09a82b28f78cec547fb57d_49312c33,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_aa8b03f73d09a82b28f78cec547fb57d_49312c33,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_aa8b03f73d09a82b28f78cec547fb57d_49312c33,fde5b0d3c2dca70a2f5258528380060573f638c504d5c1bc2d464cbf8cd155f0,2.705,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_aaaf6e566c94754384a61eeb3b7163ff_16772e7a,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_aaaf6e566c94754384a61eeb3b7163ff_16772e7a.wav,b5efb19fc75b4c0a8af6c0797536ff0dd8683115fe1f5b0e2aed73ed84bcc0be,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_aaaf6e566c94754384a61eeb3b7163ff_16772e7a,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_aaaf6e566c94754384a61eeb3b7163ff_16772e7a,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_aaaf6e566c94754384a61eeb3b7163ff_16772e7a,b92c01194d7e62bd290d5fcac938666b9ddcb4e3448e45ecd84ff075552bffe8,1.86,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000170:raw_real_GOLOS_ab866d88a25e4f55860b3107b6b9b42d_a3970676,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000170/raw_real_GOLOS_ab866d88a25e4f55860b3107b6b9b42d_a3970676.wav,efb96ad0d00c05543ed0124b2c48d0ee40d4b229cab7bb17fda817cf366ab780,train,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_ab866d88a25e4f55860b3107b6b9b42d_a3970676,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000170:raw_real_GOLOS_ab866d88a25e4f55860b3107b6b9b42d_a3970676,ruasd_ru_v1_full:content:ruasd-000170:raw_real_GOLOS_ab866d88a25e4f55860b3107b6b9b42d_a3970676,0547fa70068bf07a444a8f326f71fcd3655dece0e824d7648aeb945bb3558a76,2.7031875,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
