sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ruasd_ru_v1_shard000000:raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127,processed/db/dbc7018072920f8b462038847421841ee5f83e7fa9d110be0f328dc5b5d5e064.wav,5034df38a29cf7a1d53ba0e1d21e7d2fefb57e8bd6ebedf9011b394ac10c7c6d,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127,671d3eb55eaebfeb2a8723f9107c892f83f5715ead03153386f60b9689281058,6.8701875,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_028f3ab193124e01782aaf7792590bac,processed/30/3086f4c4d28288941902115e07d75b171b2ebec6c5de03d5dc00da11731aa4d9.wav,0c2d5a82c66f82e254975f3ec5849e1c27df966b949284b83c61a3559bdc235b,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_028f3ab193124e01782aaf7792590bac,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_028f3ab193124e01782aaf7792590bac,564803055ac484a92454749967c84c662fe79a9de16c5d1ca37b7ba42bbd7f78,9.904875,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_10130c255e2b83eceb3c383127666fd0,processed/58/5842ba814da3a2ef9d73a710b6cdf616237bc233ea9e86b7c20909fee2ded906.wav,99601ccbfb760d1b6f37125f8b4f3f821dd3b32555e705b2e24f4364273cc3f1,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_10130c255e2b83eceb3c383127666fd0,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_10130c255e2b83eceb3c383127666fd0,0f428e5a75821837fc0dcd8b789773c5dbde99779ba04f1f954c8fa9070ca758,13.5504375,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0e82e1d15f6618fe5acf58fe58bb0085,processed/32/3211c09d3e00d2f633ed296755e949e693e8f8e770bc1d22ca74222106f38caf.wav,30ece11190537096eaae2ce0fedb326ecf7b8c775de8d4cafe9881f02ccefd01,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0e82e1d15f6618fe5acf58fe58bb0085,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0e82e1d15f6618fe5acf58fe58bb0085,e4dab909851e2265a73d0992d32654ea73e3e40c034e69cb776c0ac3ab868f29,8.2098125,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1057c146222f6369ca1226c0ee0d6489,processed/6f/6f00564c446e9a8b160328dd566602e71e0ee75a146a184645a1f05a0e42512a.wav,345c2ae10fda59ccca6e6360e1412d35058c1ca18a0dd5c0b374bf8ece948d18,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1057c146222f6369ca1226c0ee0d6489,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1057c146222f6369ca1226c0ee0d6489,b1ca49f9d1d3c1762d080ee6d4cda910a42316821557b902ec0224520f62c56a,8.4304375,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_146f6da75a3d442baed7d4e0b5f5d42b,processed/0b/0b568f0e767024210caac408cb6371109162184d094cc6c1482e86c24a512634.wav,2543a365c85811eea4cf9a06c9a2fece0ccc146207be47db2243381195c2885d,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_146f6da75a3d442baed7d4e0b5f5d42b,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_146f6da75a3d442baed7d4e0b5f5d42b,316f03d333192f09f31b0bd1524eb5ef2043190b5d3ce86174d8ef65c74fe4f6,9.8700625,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_18b8cfa70d97bdce1bb4401859fdf11c,processed/1a/1a0805e281f009d6e6d25571151a33ceaf75086ae01358b47b84ab1ec6ef9d4f.wav,8d5964af4dbb5e02b75f5a336061692dc14cb58f53b9590ec98a30d1284a0d16,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_18b8cfa70d97bdce1bb4401859fdf11c,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_18b8cfa70d97bdce1bb4401859fdf11c,ea53974962e330e45bd2b7f9dbf078aa247f0b5fc36236eb2e7888c2006c36be,6.45675,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_2208c98b362d2fd3ade067d48d500bbe,processed/2b/2b58f7454d8d6b3fe2c9070d569a1d4ff483027a1982316140d9c33977421978.wav,71abbf8e6bfadbd438c5ba093614926c360312611c399a9bcd42ecd8e1af1702,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_2208c98b362d2fd3ade067d48d500bbe,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_2208c98b362d2fd3ade067d48d500bbe,dd3176206d16a92c3f35564ab9d5ccb0086659144e115e79b0a7272be8ed32c1,7.8730625,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1f9afbfb7d0ce6c325e7c72169c5786b,processed/b8/b85ec9def308aab88f64d054c3f74ffa4d6485cb38ad22bbe5677812e57ca83d.wav,1f19e861089088b27139056373568c6cae270fd58bc23613803e1ef94f249f60,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1f9afbfb7d0ce6c325e7c72169c5786b,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1f9afbfb7d0ce6c325e7c72169c5786b,7ad357111bc3af90ab9343931d5d798b4fcee35f666d366d8a8fb58fa1e15e0a,11.936625,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0020859c8a07cea1ac1ce92beb075c63,processed/9b/9ba363a556a485d777112466fefb01c691ffb03b792abd0e14cbb20d5f6e65c0.wav,d5a70c7a2ea53c65f68a43fb80e353c5775d808a431ed9494e5df7c31ff52bd9,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0020859c8a07cea1ac1ce92beb075c63,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0020859c8a07cea1ac1ce92beb075c63,83775da8351967657e78b1d3506ad59d83fcfc4677958266c4e629a832aab50c,14.363125,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_2288eab4ad05bf339b77f0306298a267,processed/ce/ce4d166a4a1d48b2be550b9f544495915280b0325ecd85d4d0e4c27137c55765.wav,848bd331c63f8a5ab27f016e8e2acac55bd71da43ab4fccd65a8fca5c01c338a,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_2288eab4ad05bf339b77f0306298a267,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_2288eab4ad05bf339b77f0306298a267,1dbf0bbe731eebb672eb3c4c197879715e0c8187c527776e3fc442b43f8b95b4,7.420375,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_145643c5f8ca03f4d2403780e773d078,processed/73/736c146dd34a425395c63523d7e9825f86c97cac2f03bdad8b12b10417bf84b4.wav,196edf81a75cfae6fa6850cc3e9a7206e6bd645b7c2e387d0f8cea0947a43656,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_145643c5f8ca03f4d2403780e773d078,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_145643c5f8ca03f4d2403780e773d078,40ffee1eb20853d87ae4efe3839369640f3aea714bacf39347ae5f1f3e6f1bf0,12.017875,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_21e2875e4e478ce03a082465b44fb568,processed/c4/c43b19bf015ff9ade98c3768ca2626d9abac38a5504e7c0bfa7e39e9a899ca21.wav,2810c4a45cef7a218895f2318b22ac9f7d316626e4c911514f6477c0f2196692,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_21e2875e4e478ce03a082465b44fb568,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_21e2875e4e478ce03a082465b44fb568,dc13e5904b8bc4b640c64fd834995533c0bcfb25cee94df4ffb85fc8ddc0b093,11.6231875,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1dda10f729462844db9b47178b0f1fc4,processed/0e/0eeca82fdb5f0758964b97fb031f3f177e1ad1a4e667d82104e6c9d774d80694.wav,3949c6ecaedaef45778c7bc653409c83afe363fc6ac0705a1c8078d65cfe11d6,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1dda10f729462844db9b47178b0f1fc4,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1dda10f729462844db9b47178b0f1fc4,b5f7d7336b7a33f3ec5d52869ea4368eecdbc2b095460c2df045d1cdec7d4be8,7.9544375,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0eddb030c384c6773fa5cfc4b1e41b83,processed/25/25fccbbab83bd4713a9bc9568a48dbd09c6c703e7e2f4efa2bbd8cb153a158e0.wav,fe1835e685263653b7d9bcf3c6959bd7ccb2b341977cdd5c735978ccf74e94aa,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0eddb030c384c6773fa5cfc4b1e41b83,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0eddb030c384c6773fa5cfc4b1e41b83,498578acefe3a0375c3e1d41a79e34d930ed679d42840edbed7b270849fcfac6,7.57125,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_09488565613604a277a4bd70282d30e1,processed/99/993aaa72af8a825e7260e33814ee88a573dc06fb68ee9498dab29fcfb0251c96.wav,dc54e5b2aed7541b00862413d01bbd98e4d75093e240d3cc67290c62ae3dcb4c,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_09488565613604a277a4bd70282d30e1,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_09488565613604a277a4bd70282d30e1,eb010be528b6ce668d7e2d893bacb65db96dfe7c0f03c92bb6e7b5c0213437db,9.800375,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_08e0ecfbc35fbf2b93b05edcee06a59c,processed/c1/c140275f5705f6e9a289aab9d2939af0825d3203948bb6865ed7f9a70b3ea430.wav,bda5a7ce00b0c4db055cdcb78aec08c4bdf99f8d334e2bc61c96393263ca0ca7,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_08e0ecfbc35fbf2b93b05edcee06a59c,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_08e0ecfbc35fbf2b93b05edcee06a59c,47841645310d44dd00edcd32720cf7427672d00ea63f41c8b4f2b3f763f5d342,6.7701875,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1b3f1047e4d0232973a918001fc0c0ae,processed/45/4560bb84f4526ec4b57c67f7bf7f6921c9ca942c12b69aab778c62c34ef3dc0b.wav,bf12c87f2e04f210d907a378d5fc9a8dcb911ce602b5f1a3430ee1063192ef06,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1b3f1047e4d0232973a918001fc0c0ae,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1b3f1047e4d0232973a918001fc0c0ae,424a5b92e132ddf8b655d60b51d8521427b9ee985042957ba401b8b65a7e1a92,11.065875,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
