language,selection_rank,sample_id,source_member,source_split,parent_group_id,speaker_pseudo_id,text_id,text_hash,synthesis_text_sha256,synthesis_seed,normalization_operations
kk,94,google_fleurs_kk_v1:17492438716607365244,17492438716607365244.wav,train,google_fleurs_kk_v1:prompt:182,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:182,5f5b2a136ef4757003aecd9d1dfa8ed260c7b4cec6306c09ca38fba5e27f87b7,5f5b2a136ef4757003aecd9d1dfa8ed260c7b4cec6306c09ca38fba5e27f87b7,,unicode_lower_and_space_canonicalization
kk,95,google_fleurs_kk_v1:7084424835933197564,7084424835933197564.wav,train,google_fleurs_kk_v1:prompt:622,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:622,eaf3a384f5ccc07f30aa0c9b927591be622a95b679fc7829650e475331022cd8,eaf3a384f5ccc07f30aa0c9b927591be622a95b679fc7829650e475331022cd8,,unicode_lower_and_space_canonicalization
kk,96,google_fleurs_kk_v1:17026994593215354365,17026994593215354365.wav,train,google_fleurs_kk_v1:prompt:20,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:20,f9d2f03667ea9b9f2a05a6d202b2f92b6187098461c58eb2fd633f4258af80fc,982bdaa96b295b520be2fa1d2b54c20ab41871c2c64cbd01ec2cd1c32ed49340,,unicode_lower_and_space_canonicalization;unsupported_punctuation_canonicalization
kk,97,google_fleurs_kk_v1:7470242702350951333,7470242702350951333.wav,train,google_fleurs_kk_v1:prompt:1337,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1337,e0f92dd56596bd173d6c3457e9c2c48e3d53222cd52d68bb0aea14ca5fae7e37,e0f92dd56596bd173d6c3457e9c2c48e3d53222cd52d68bb0aea14ca5fae7e37,,unicode_lower_and_space_canonicalization
kk,98,google_fleurs_kk_v1:14322313253389517714,14322313253389517714.wav,train,google_fleurs_kk_v1:prompt:354,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:354,651e7bdaa6cbba701f18cb69242d33234e557d0842d9434bb0a4fb12dc0cd966,651e7bdaa6cbba701f18cb69242d33234e557d0842d9434bb0a4fb12dc0cd966,,unicode_lower_and_space_canonicalization
kk,99,google_fleurs_kk_v1:416113726233043889,416113726233043889.wav,train,google_fleurs_kk_v1:prompt:1497,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1497,fc08d30f9fd8376c5ba2bfb34bf3c9baee77f614c56cdca4cd009c05c252c410,fc08d30f9fd8376c5ba2bfb34bf3c9baee77f614c56cdca4cd009c05c252c410,,unicode_lower_and_space_canonicalization
kk,100,google_fleurs_kk_v1:11388689803692269160,11388689803692269160.wav,train,google_fleurs_kk_v1:prompt:283,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:283,7d190908ef554dbf3de7a87310f79e25af4f16d303987b47b0be5b43958b3c78,7d190908ef554dbf3de7a87310f79e25af4f16d303987b47b0be5b43958b3c78,,unicode_lower_and_space_canonicalization
kk,101,google_fleurs_kk_v1:4850352334302305755,4850352334302305755.wav,train,google_fleurs_kk_v1:prompt:865,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:865,9a89dc8e34f5fe79812b73515819f448309c2dc43fa950f5f964e77bd7874a26,9a89dc8e34f5fe79812b73515819f448309c2dc43fa950f5f964e77bd7874a26,,unicode_lower_and_space_canonicalization
kk,102,google_fleurs_kk_v1:4648863637446294577,4648863637446294577.wav,train,google_fleurs_kk_v1:prompt:118,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:118,639fd0e5a0082a2c8d1c4ed72002788acc4db4a81960b3c851bbc4274b82934d,037011fe25b791c6bf36e064fcd5ecc584703c26750246a4aa59990c794eed9f,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion
kk,103,google_fleurs_kk_v1:5929840135478169610,5929840135478169610.wav,train,google_fleurs_kk_v1:prompt:910,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:910,1e9020e945d826e623ea75e381bfd4174587258d65ba0804fa1ff2f114b1ca7c,1e9020e945d826e623ea75e381bfd4174587258d65ba0804fa1ff2f114b1ca7c,,unicode_lower_and_space_canonicalization
kk,104,google_fleurs_kk_v1:11505057555044518495,11505057555044518495.wav,train,google_fleurs_kk_v1:prompt:1130,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1130,36d5efd9b4b077c7e91d7365a8594294a0f029ad7de5da91650a766d70766e8a,36d5efd9b4b077c7e91d7365a8594294a0f029ad7de5da91650a766d70766e8a,,unicode_lower_and_space_canonicalization
kk,105,google_fleurs_kk_v1:10697163917258248047,10697163917258248047.wav,train,google_fleurs_kk_v1:prompt:770,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:770,06c5ca66fe25e63ecc42c62c8348a5e72cf35aaea5bb74a9dc9ad073ae875dc4,06c5ca66fe25e63ecc42c62c8348a5e72cf35aaea5bb74a9dc9ad073ae875dc4,,unicode_lower_and_space_canonicalization
kk,106,google_fleurs_kk_v1:16536279416491929132,16536279416491929132.wav,train,google_fleurs_kk_v1:prompt:912,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:912,e7e0c7a8fb5cfe96b21a4ba7e234f75d9e4df9b5a3ecca2958c28a212b1afc8b,e7e0c7a8fb5cfe96b21a4ba7e234f75d9e4df9b5a3ecca2958c28a212b1afc8b,,unicode_lower_and_space_canonicalization
kk,107,google_fleurs_kk_v1:8039809803432473122,8039809803432473122.wav,train,google_fleurs_kk_v1:prompt:399,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:399,f0cf8d3d5ca0cf2c844a61b5eeee16d2485bf338fd17b431f6598290bec8a19a,f0cf8d3d5ca0cf2c844a61b5eeee16d2485bf338fd17b431f6598290bec8a19a,,unicode_lower_and_space_canonicalization
kk,108,google_fleurs_kk_v1:763232291454215478,763232291454215478.wav,train,google_fleurs_kk_v1:prompt:1449,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1449,bfe4550c86ccbd4a02a9dc01464976fc760d9994a8f3f2a24bdef2fcadd6ef03,bfe4550c86ccbd4a02a9dc01464976fc760d9994a8f3f2a24bdef2fcadd6ef03,,unicode_lower_and_space_canonicalization
kk,109,google_fleurs_kk_v1:10936398404907172776,10936398404907172776.wav,train,google_fleurs_kk_v1:prompt:392,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:392,d6307c34eccc3032df7ad5e9f0beb0be358eb8651b6951922d64c7d137abb440,d6307c34eccc3032df7ad5e9f0beb0be358eb8651b6951922d64c7d137abb440,,unicode_lower_and_space_canonicalization
kk,110,google_fleurs_kk_v1:3566683998139975209,3566683998139975209.wav,train,google_fleurs_kk_v1:prompt:562,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:562,75221cf2da0705ec6ee13dd194ccffd99a7074a6bd2c8356ccb9feed4eadcc52,20a94046cfa5c61c1a8a56eea922ff95a435c01a6c2b71622175db78411e4b6b,,unicode_lower_and_space_canonicalization;unsupported_punctuation_canonicalization
kk,111,google_fleurs_kk_v1:12847848503151624351,12847848503151624351.wav,train,google_fleurs_kk_v1:prompt:908,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:908,c8f5db4ba2073a3aca64060d691d5023553ba2bb61140e92e2799f942b8c551d,c8f5db4ba2073a3aca64060d691d5023553ba2bb61140e92e2799f942b8c551d,,unicode_lower_and_space_canonicalization
kk,112,google_fleurs_kk_v1:553839209439644887,553839209439644887.wav,train,google_fleurs_kk_v1:prompt:229,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:229,3424b5afc8f5d05d08936f61ce0b65ae97209ed7b46192629e87bc1c402af366,3424b5afc8f5d05d08936f61ce0b65ae97209ed7b46192629e87bc1c402af366,,unicode_lower_and_space_canonicalization
kk,113,google_fleurs_kk_v1:12719302757660384036,12719302757660384036.wav,train,google_fleurs_kk_v1:prompt:1500,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1500,9e0729a66b4f845b4804dcc8b1d6c0e99afede9624b4d285d19f9b37a4ff4af1,9e0729a66b4f845b4804dcc8b1d6c0e99afede9624b4d285d19f9b37a4ff4af1,,unicode_lower_and_space_canonicalization
kk,114,google_fleurs_kk_v1:11449581840235052137,11449581840235052137.wav,train,google_fleurs_kk_v1:prompt:199,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:199,dd5b3b435c7c32c33252958832706cd93abc647e980ae96d2858644e28dde7c1,dd5b3b435c7c32c33252958832706cd93abc647e980ae96d2858644e28dde7c1,,unicode_lower_and_space_canonicalization
kk,115,google_fleurs_kk_v1:17275786759335423740,17275786759335423740.wav,train,google_fleurs_kk_v1:prompt:343,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:343,cf90ca68acb50d8506f0da7a916a80e3bd9214de13e24c0ad8d15f2316758daa,90b3d1072b52cdaf53fca0e4a207bd462f9b8db1cbe2906be3864dcefb04c6a7,,unicode_lower_and_space_canonicalization;unsupported_punctuation_canonicalization
kk,116,google_fleurs_kk_v1:15060021903184176004,15060021903184176004.wav,train,google_fleurs_kk_v1:prompt:404,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:404,0e72bb4a6f5a9998119d1d2d104aad8f182dc63b9d2bf09d08aceb913acfb7d6,0e72bb4a6f5a9998119d1d2d104aad8f182dc63b9d2bf09d08aceb913acfb7d6,,unicode_lower_and_space_canonicalization
kk,117,google_fleurs_kk_v1:11738903704886275340,11738903704886275340.wav,train,google_fleurs_kk_v1:prompt:443,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:443,24f15974bb7120bc815e003edf4056f562d585bc8510d409d010165a46978925,72ee39caaa2e0b86f091ff972942056262f03615d750fc359919f2212f57cb0c,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion
kk,118,google_fleurs_kk_v1:1788614229863142579,1788614229863142579.wav,train,google_fleurs_kk_v1:prompt:1293,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1293,fd8d0a4fbdf3b6719fa5ce6e88de20e7754167387a30ea7eabed2e3c2e790d9a,fd8d0a4fbdf3b6719fa5ce6e88de20e7754167387a30ea7eabed2e3c2e790d9a,,unicode_lower_and_space_canonicalization
kk,119,google_fleurs_kk_v1:13444080926739606754,13444080926739606754.wav,train,google_fleurs_kk_v1:prompt:656,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:656,0826d96240daac088ab2be22ba22670357f2750c02ce13ab0b664ca1c614d4d0,0826d96240daac088ab2be22ba22670357f2750c02ce13ab0b664ca1c614d4d0,,unicode_lower_and_space_canonicalization
kk,120,google_fleurs_kk_v1:17384195240284237974,17384195240284237974.wav,train,google_fleurs_kk_v1:prompt:792,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:792,866a09f8af93bbc16ef9f3d64dfb3a4c7a32209a47388f7b81b2e735e5dd8d0b,866a09f8af93bbc16ef9f3d64dfb3a4c7a32209a47388f7b81b2e735e5dd8d0b,,unicode_lower_and_space_canonicalization
kk,121,google_fleurs_kk_v1:11396013798983011411,11396013798983011411.wav,train,google_fleurs_kk_v1:prompt:872,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:872,d548e6c78679596cfcd75857b3124d9089b8e68dfdf85fac83a605513a6b9213,d548e6c78679596cfcd75857b3124d9089b8e68dfdf85fac83a605513a6b9213,,unicode_lower_and_space_canonicalization
kk,122,google_fleurs_kk_v1:14741901180808833064,14741901180808833064.wav,train,google_fleurs_kk_v1:prompt:363,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:363,7c30fb0bd9cfe7b9a4fccc30a4940d56deb54f038d38428a218fe1b694cbc99a,7c30fb0bd9cfe7b9a4fccc30a4940d56deb54f038d38428a218fe1b694cbc99a,,unicode_lower_and_space_canonicalization
kk,123,google_fleurs_kk_v1:14265872491904023548,14265872491904023548.wav,train,google_fleurs_kk_v1:prompt:418,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:418,83ee65cf774081ba096eb76b8c0e08af62d1170ac0c288a6011f219d8fdb0e7f,83ee65cf774081ba096eb76b8c0e08af62d1170ac0c288a6011f219d8fdb0e7f,,unicode_lower_and_space_canonicalization
kk,124,google_fleurs_kk_v1:5226246625406443866,5226246625406443866.wav,train,google_fleurs_kk_v1:prompt:1066,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1066,022f601f1004406303b87ab02a7ee6506f51aa21df3e30904730e6f8710a29df,022f601f1004406303b87ab02a7ee6506f51aa21df3e30904730e6f8710a29df,,unicode_lower_and_space_canonicalization
kk,125,google_fleurs_kk_v1:9588423271323003122,9588423271323003122.wav,train,google_fleurs_kk_v1:prompt:131,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:131,99ab6c471ad7cfd303a53c2891a26e71d4846bf3cc227f0bb2dcb2ac4bf7869b,99ab6c471ad7cfd303a53c2891a26e71d4846bf3cc227f0bb2dcb2ac4bf7869b,,unicode_lower_and_space_canonicalization
kk,126,google_fleurs_kk_v1:10121022399192957495,10121022399192957495.wav,train,google_fleurs_kk_v1:prompt:1211,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1211,f9ab5799140ca5e86dad4a30bca046bf3189e7bf3979dfd64b77caffda09502d,f9ab5799140ca5e86dad4a30bca046bf3189e7bf3979dfd64b77caffda09502d,,unicode_lower_and_space_canonicalization
kk,127,google_fleurs_kk_v1:6317720969969997113,6317720969969997113.wav,train,google_fleurs_kk_v1:prompt:190,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:190,f33baab7d2c39b937232e3f7c394280e579908ab3e40e7726292ee7240a0a7ab,ff6393ff2922f0b23f74b6d3af21caaf8749cfd7dde98d2e233f0fbab5486534,,unicode_lower_and_space_canonicalization;kk_abbreviation_expansion
kk,128,google_fleurs_kk_v1:2737062244427801160,2737062244427801160.wav,train,google_fleurs_kk_v1:prompt:1471,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1471,7eb7c43a32765635a92e099ca3820d0039d3907bdd3e9fcfae326c25ec4a0358,b01916cd92b452b56366b057729d299e5d6c9a4ae80f4eabb09f5971949d33d6,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion
kk,129,google_fleurs_kk_v1:8429558624747764581,8429558624747764581.wav,train,google_fleurs_kk_v1:prompt:157,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:157,b2ce0a3f882b635d49270a8bfb49d2554cbcd3fe369f6ca5fc9752e8482b31ec,c3928f22d35a4841bdbe268b149fbebb97aaa5bbe85d4c6b63998645c873aa5c,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion;kk_numeric_suffix_join
kk,130,google_fleurs_kk_v1:5145429599096807551,5145429599096807551.wav,train,google_fleurs_kk_v1:prompt:895,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:895,1debbf495ded7f9de4d1fe3fdcfc06f60668280801d0fc791d7161184452c21a,1debbf495ded7f9de4d1fe3fdcfc06f60668280801d0fc791d7161184452c21a,,unicode_lower_and_space_canonicalization
kk,131,google_fleurs_kk_v1:18116153100140031059,18116153100140031059.wav,train,google_fleurs_kk_v1:prompt:438,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:438,6f81e98dd4d63710c8b8a114203db070c4e86b48ec053fba229b98fae52c544c,22bf48bd5c599e5a40255361e4cfe291212fa70f657c8045765da1dd27c6de95,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion
kk,132,google_fleurs_kk_v1:724405345382841971,724405345382841971.wav,train,google_fleurs_kk_v1:prompt:132,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:132,64c1425fae91a6673b0d061bcc3921ca92410e6d40e4da65385c3d8af19026cc,2c0417bea139d939788cc37888444038e2784ef3628b00014c01aa885b277045,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion
kk,133,google_fleurs_kk_v1:300286262422178892,300286262422178892.wav,train,google_fleurs_kk_v1:prompt:311,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:311,4d896457dc11f2d4cedda8fb5f7923333db2a86c4b4f806eb81586ef0ec41bef,4d896457dc11f2d4cedda8fb5f7923333db2a86c4b4f806eb81586ef0ec41bef,,unicode_lower_and_space_canonicalization
kk,134,google_fleurs_kk_v1:16698733011707226721,16698733011707226721.wav,train,google_fleurs_kk_v1:prompt:1127,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1127,57a3762c70fef05b0ff761e9c9496d42eb55be995ff359640a2c7a666e73c6aa,57a3762c70fef05b0ff761e9c9496d42eb55be995ff359640a2c7a666e73c6aa,,unicode_lower_and_space_canonicalization
kk,135,google_fleurs_kk_v1:17218178398436687578,17218178398436687578.wav,train,google_fleurs_kk_v1:prompt:1122,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1122,1b7cbe3cf4f3a63b521e0908b3b74296f902bfbe4bf89134bb80dd9b36a46598,1b7cbe3cf4f3a63b521e0908b3b74296f902bfbe4bf89134bb80dd9b36a46598,,unicode_lower_and_space_canonicalization
kk,136,google_fleurs_kk_v1:8130720512628114338,8130720512628114338.wav,train,google_fleurs_kk_v1:prompt:1245,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1245,5bf2d525f04b07c76efeae71098d100c27c5e5426f9322e754ec98d3d06fa960,5bf2d525f04b07c76efeae71098d100c27c5e5426f9322e754ec98d3d06fa960,,unicode_lower_and_space_canonicalization
kk,137,google_fleurs_kk_v1:826506612346956254,826506612346956254.wav,train,google_fleurs_kk_v1:prompt:815,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:815,e1501a969b846aabdcfe351e2207994f460d7362351ef5c2af6c7a37205653e3,e1501a969b846aabdcfe351e2207994f460d7362351ef5c2af6c7a37205653e3,,unicode_lower_and_space_canonicalization
kk,138,google_fleurs_kk_v1:4012450841219927904,4012450841219927904.wav,train,google_fleurs_kk_v1:prompt:317,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:317,0d1e260d0f4bd47196c17416fb44d2d832c92418054086ba3c5430b24bbb8e74,0d1e260d0f4bd47196c17416fb44d2d832c92418054086ba3c5430b24bbb8e74,,unicode_lower_and_space_canonicalization
kk,139,google_fleurs_kk_v1:13291357271985598696,13291357271985598696.wav,train,google_fleurs_kk_v1:prompt:206,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:206,8ab72b5ff0b8962a231c6f2c90a91b6097ddec25c3afe607881c56cd6cf99288,8ab72b5ff0b8962a231c6f2c90a91b6097ddec25c3afe607881c56cd6cf99288,,unicode_lower_and_space_canonicalization
kk,140,google_fleurs_kk_v1:10517602649214956924,10517602649214956924.wav,train,google_fleurs_kk_v1:prompt:145,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:145,83f30b8b1813b78b2e13adb8c97c6510c6365ca6eb42b5d58ae17413fe2d99e1,2f3576ff5ff8c25d93dc54ec6745721e86c2db493de6696ca3a7548bcc847960,,unicode_lower_and_space_canonicalization;unsupported_punctuation_canonicalization
kk,141,google_fleurs_kk_v1:7053306296606049664,7053306296606049664.wav,train,google_fleurs_kk_v1:prompt:1436,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1436,4acddf0e9f5d5e4dd5d8f61e8b5283cbc0782b2181fd2a5c8d57a7112571bfeb,4acddf0e9f5d5e4dd5d8f61e8b5283cbc0782b2181fd2a5c8d57a7112571bfeb,,unicode_lower_and_space_canonicalization
kk,142,google_fleurs_kk_v1:907039861704980484,907039861704980484.wav,train,google_fleurs_kk_v1:prompt:1263,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1263,c1bc2ad92eea3a8353dbda80d393092f36baa47ffc9ffa5b206cb639d3f906c0,c1bc2ad92eea3a8353dbda80d393092f36baa47ffc9ffa5b206cb639d3f906c0,,unicode_lower_and_space_canonicalization
kk,143,google_fleurs_kk_v1:8334769039749904798,8334769039749904798.wav,train,google_fleurs_kk_v1:prompt:275,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:275,9de23b61a9942a06728dd2dafbb7869c683c74faad885f43ca6c7c348691b486,9de23b61a9942a06728dd2dafbb7869c683c74faad885f43ca6c7c348691b486,,unicode_lower_and_space_canonicalization
kk,144,google_fleurs_kk_v1:7069539250953358630,7069539250953358630.wav,train,google_fleurs_kk_v1:prompt:888,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:888,eec746f746607aa8c90c5ab2f0a4790e1676961c8b82d480a10f089363470468,eec746f746607aa8c90c5ab2f0a4790e1676961c8b82d480a10f089363470468,,unicode_lower_and_space_canonicalization
kk,145,google_fleurs_kk_v1:10038005366449065356,10038005366449065356.wav,train,google_fleurs_kk_v1:prompt:1037,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1037,43b24633c39084d94a3f342d588b55b291157e76cfb5ed916067aa3eb2b26421,43b24633c39084d94a3f342d588b55b291157e76cfb5ed916067aa3eb2b26421,,unicode_lower_and_space_canonicalization
kk,146,google_fleurs_kk_v1:9864666098417981854,9864666098417981854.wav,train,google_fleurs_kk_v1:prompt:744,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:744,d8c9114054ab84f5d3eecc6b22de35dbf59276b55bb17c3c8dc4bfa8fe15e030,546c2b953f107265a8e2d71cabc06ccead4ea97afc942b3a6a1713e208e8f9c6,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion
kk,147,google_fleurs_kk_v1:5974800964092187233,5974800964092187233.wav,train,google_fleurs_kk_v1:prompt:47,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:47,c53e78f5e517ec1407291a11538550bbd92df21bff76c9896a01ada17cfdfae2,47c53dfac5643ad0486166d19dbf9abf472b079e3646b3dbfce1ac2288d0d6a3,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion
kk,148,google_fleurs_kk_v1:3948138716140761023,3948138716140761023.wav,train,google_fleurs_kk_v1:prompt:1270,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1270,5350cd97845dead330941b87303e11624d2460061451ab4f30c4c003e513581e,5350cd97845dead330941b87303e11624d2460061451ab4f30c4c003e513581e,,unicode_lower_and_space_canonicalization
kk,149,google_fleurs_kk_v1:8206803196529020046,8206803196529020046.wav,train,google_fleurs_kk_v1:prompt:1451,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1451,d9cbd1b602c1ab8f78c2e8bda36760e46686abd6849abe772789df2daa340b81,d9cbd1b602c1ab8f78c2e8bda36760e46686abd6849abe772789df2daa340b81,,unicode_lower_and_space_canonicalization
kk,150,google_fleurs_kk_v1:7094184047734295564,7094184047734295564.wav,train,google_fleurs_kk_v1:prompt:236,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:236,d5b9b9a78fa0d0b32b63c65b579ef9e41bac4cc718f3c5862247bd676aee11b0,d8bfa6646cadaa5fce825aae776bcff9b35c2fa67a16d8896f82cac47877dad5,,unicode_lower_and_space_canonicalization;unsupported_punctuation_canonicalization
kk,151,google_fleurs_kk_v1:5543677543154156024,5543677543154156024.wav,train,google_fleurs_kk_v1:prompt:837,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:837,5856197f057482c9373d1c245f969332577f97a3c58f5c83040dc617f7dd38be,5856197f057482c9373d1c245f969332577f97a3c58f5c83040dc617f7dd38be,,unicode_lower_and_space_canonicalization
kk,152,google_fleurs_kk_v1:3651427074903155936,3651427074903155936.wav,train,google_fleurs_kk_v1:prompt:400,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:400,732f841eab9a8aae930d331efa99359c8d92a8949c08525e37117e71e494edd8,732f841eab9a8aae930d331efa99359c8d92a8949c08525e37117e71e494edd8,,unicode_lower_and_space_canonicalization
kk,153,google_fleurs_kk_v1:10602102636345368039,10602102636345368039.wav,train,google_fleurs_kk_v1:prompt:396,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:396,6289e240eb6fbe05dff6ceda584aef569bf8fafa612346fe0d4677bc73d5bd56,6289e240eb6fbe05dff6ceda584aef569bf8fafa612346fe0d4677bc73d5bd56,,unicode_lower_and_space_canonicalization
kk,154,google_fleurs_kk_v1:8642831348595196875,8642831348595196875.wav,train,google_fleurs_kk_v1:prompt:1022,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1022,a5f574a1c313f34f1248a3a41d4879e61c5dd542c4f5d1c8ddef47118a161e9a,c967a04f11bb607e93af4a20452e0ac37a808c261965396a04b07f359c9ec5b8,,unicode_lower_and_space_canonicalization;unsupported_punctuation_canonicalization
kk,155,google_fleurs_kk_v1:12139926775179150230,12139926775179150230.wav,train,google_fleurs_kk_v1:prompt:461,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:461,960df208e4d7db4e941f7887beeaa27aaa0a569056d029341e4d8abab72557f8,960df208e4d7db4e941f7887beeaa27aaa0a569056d029341e4d8abab72557f8,,unicode_lower_and_space_canonicalization
kk,156,google_fleurs_kk_v1:1832977956785054392,1832977956785054392.wav,train,google_fleurs_kk_v1:prompt:128,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:128,a67d5b010624f9ec16b0af32d6427183ec09c6128d7928e936c92c58c5960c4e,a67d5b010624f9ec16b0af32d6427183ec09c6128d7928e936c92c58c5960c4e,,unicode_lower_and_space_canonicalization
kk,157,google_fleurs_kk_v1:2514841010742434857,2514841010742434857.wav,train,google_fleurs_kk_v1:prompt:1028,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1028,7e6016ebe507134a0fe0f4e1bda42103736fd1975eb94aeda6bd062b20a29698,a64fb01f4094f3fe378743d91727ebfd363cde43ace0c74485ff801c0c63d961,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion;kk_numeric_suffix_join
kk,158,google_fleurs_kk_v1:10831310775594843380,10831310775594843380.wav,train,google_fleurs_kk_v1:prompt:1328,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1328,b06f1abcaccbd40088d06eec2697498161e56eb6779978f0dffd74797bf6b058,b06f1abcaccbd40088d06eec2697498161e56eb6779978f0dffd74797bf6b058,,unicode_lower_and_space_canonicalization
kk,159,google_fleurs_kk_v1:192831803402311817,192831803402311817.wav,train,google_fleurs_kk_v1:prompt:240,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:240,4074e63c9e047f1f6ab531674ce5104ab148cbecac2f7c00e780df81b769d368,abc6b3e75af3049bd9669e8937577f3daf208a4d415200ed4deaa1fd4d5f40d7,,unicode_lower_and_space_canonicalization;locale_cardinal_number_expansion
kk,160,google_fleurs_kk_v1:9302505127006235845,9302505127006235845.wav,train,google_fleurs_kk_v1:prompt:1083,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1083,bb156a5e312304f6b12abcad5966c6917510633cc402b1d82b6e283474dc4690,bb156a5e312304f6b12abcad5966c6917510633cc402b1d82b6e283474dc4690,,unicode_lower_and_space_canonicalization
kk,161,google_fleurs_kk_v1:16897354284218885869,16897354284218885869.wav,train,google_fleurs_kk_v1:prompt:261,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:261,580fca4f5dbe6380d2d5fe9365e6c9acd6db4b4555fe4933f501f73c0201da96,580fca4f5dbe6380d2d5fe9365e6c9acd6db4b4555fe4933f501f73c0201da96,,unicode_lower_and_space_canonicalization
