sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
xlsr_sls_model_v4_kk_spoof:Train/radio/01_09_026,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/02/02e898bdbf7587fedfc8563e211498b6914cb990c4d1abb73f2cc63370bb90f1.wav,f14606bf6cc5a28e8da504e7efe6f34fbd25dcb701967429761a10122cccf268,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:low,xlsr-sls-model-v4:text:02e898bdbf7587fedfc8563e211498b6914cb990c4d1abb73f2cc63370bb90f1,02e898bdbf7587fedfc8563e211498b6914cb990c4d1abb73f2cc63370bb90f1,4.36,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1806228205,2026-08-14T19:10:03Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_57_518,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/81/81d8d02602fe881f77a708b2d47ca85e39cf12443b6f4a9a872197d01fbd6830.wav,c52adb1e9fe4df44c425c18e13eeefc4ef9c1a204a7ebba491fc1794d558a0fd,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:high:high,xlsr-sls-model-v4:text:81d8d02602fe881f77a708b2d47ca85e39cf12443b6f4a9a872197d01fbd6830,81d8d02602fe881f77a708b2d47ca85e39cf12443b6f4a9a872197d01fbd6830,9.96,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,255652945,2026-08-14T19:12:38Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e8d261e67,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/91/91007753eb66c9278713af467994e69924778a540a0e670f792cc9188b756be2.wav,d8a9db5bf570c0f8ac70007f1f22be49a8c832f8e034b79533197e38cfc49761,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:low,xlsr-sls-model-v4:text:91007753eb66c9278713af467994e69924778a540a0e670f792cc9188b756be2,91007753eb66c9278713af467994e69924778a540a0e670f792cc9188b756be2,7.28,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,633180709,2026-08-14T19:12:44Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e80b006e5,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/2e/2e0e6c676acf0afe62dff8c757f805d0830b2a4c29901c12ed5576513d36d1de.wav,b41e461ff863a8f444889c56de6c72df0517dfd7b6392cba87991b74fc147d4b,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:high,xlsr-sls-model-v4:text:2e0e6c676acf0afe62dff8c757f805d0830b2a4c29901c12ed5576513d36d1de,2e0e6c676acf0afe62dff8c757f805d0830b2a4c29901c12ed5576513d36d1de,2.16,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,855306444,2026-08-14T19:12:46Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_04_408,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/da/da9dd654a1b0db94f1979982c784b10d0a4a7cf781fd512250b6836310d6ff91.wav,ac8c10783bdaabd6b116061a3c9e1d52622df60003259e368c41538f8a119934,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:low,xlsr-sls-model-v4:text:da9dd654a1b0db94f1979982c784b10d0a4a7cf781fd512250b6836310d6ff91,da9dd654a1b0db94f1979982c784b10d0a4a7cf781fd512250b6836310d6ff91,4.54,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,540482881,2026-08-14T19:12:50Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_87_363,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/1f/1f3daa5aef12865bd7d1e0507d9d83bf50125218efa75f58fbbed6b4796b5d7b.wav,594a2a5f9082f85289ef8828d3fefe4afff436eeac3a1d339a31f69269df1ad8,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:high,xlsr-sls-model-v4:text:1f3daa5aef12865bd7d1e0507d9d83bf50125218efa75f58fbbed6b4796b5d7b,1f3daa5aef12865bd7d1e0507d9d83bf50125218efa75f58fbbed6b4796b5d7b,9.08,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,134371302,2026-08-14T19:12:57Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_50_348,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d8/d8ff1ef99a98c7c3c9f710c23ea90840cae0e6db9d77027656951dc1fa0639dc.wav,d11cd77715806191c15fca492f3962a53284979326af27f45e4ac42c4bf57896,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:low,xlsr-sls-model-v4:text:d8ff1ef99a98c7c3c9f710c23ea90840cae0e6db9d77027656951dc1fa0639dc,d8ff1ef99a98c7c3c9f710c23ea90840cae0e6db9d77027656951dc1fa0639dc,6.26,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,865398642,2026-08-14T19:13:02Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_20_0010,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/88/88115958482e0496293b13c935ac20803392aac9c1fec1003819a90e0298a5dc.wav,eedd5500d397ba9279c9faf0b8af1b9d640963626d9ad6106a43a4808067ae59,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:high,xlsr-sls-model-v4:text:88115958482e0496293b13c935ac20803392aac9c1fec1003819a90e0298a5dc,88115958482e0496293b13c935ac20803392aac9c1fec1003819a90e0298a5dc,10.24,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,75370906,2026-08-14T19:13:10Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_81_240,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/6c/6cfdfb2cb815045b6f7165f6c8b48cc2530d5ae58b3c9200af5d8e7ce81ef9ca.wav,c3fe1a003b02a5754efa3cf688a2ee9599429ab93d66409d539078c902f2e7f5,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:low:low,xlsr-sls-model-v4:text:6cfdfb2cb815045b6f7165f6c8b48cc2530d5ae58b3c9200af5d8e7ce81ef9ca,6cfdfb2cb815045b6f7165f6c8b48cc2530d5ae58b3c9200af5d8e7ce81ef9ca,8.42,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,477833422,2026-08-14T19:13:17Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_31_116,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/32/325efef6b1af63f65075028fa0f2c23c8fd74574a36bb169b5814372f26e7c07.wav,68c02958f5c0df6dcc4dbe358049418bf2999048813302ec8dc982e58940e7a2,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:low:high,xlsr-sls-model-v4:text:325efef6b1af63f65075028fa0f2c23c8fd74574a36bb169b5814372f26e7c07,325efef6b1af63f65075028fa0f2c23c8fd74574a36bb169b5814372f26e7c07,13.02,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:low:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,658632962,2026-08-14T19:13:25Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_16_1_437,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/7b/7b60af17c4e8b7c00c16b9c9e64c2d42b8c771a10494f8777efe14e4c6b4d454.wav,42eefe7b34eb2c6cc0e2cb1bf88f80999318a1b662b90ef0e62d06d094bb0bf6,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:moderate:low,xlsr-sls-model-v4:text:7b60af17c4e8b7c00c16b9c9e64c2d42b8c771a10494f8777efe14e4c6b4d454,7b60af17c4e8b7c00c16b9c9e64c2d42b8c771a10494f8777efe14e4c6b4d454,9.84,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:moderate:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,727201589,2026-08-14T19:13:33Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_1_137,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ba/ba8195c139699c3e3952d4647c1271f37b039c8db341eda6100701041b108861.wav,c74b958fc532945939d686e54cf8471bc0fd6c8fd02eb42c03b18d0d363179d5,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:moderate:high,xlsr-sls-model-v4:text:ba8195c139699c3e3952d4647c1271f37b039c8db341eda6100701041b108861,ba8195c139699c3e3952d4647c1271f37b039c8db341eda6100701041b108861,9.9,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:moderate:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,85370609,2026-08-14T19:13:40Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_43_355,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/00/00bbe12d275093f5a6d5ce9b201aa8d0fb830d986187e0d4f59ca32489570876.wav,e417183aae1b57f14f6c0f78a489f1b00d5392152322a8af8f8dc394e52d87ea,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:high:low,xlsr-sls-model-v4:text:00bbe12d275093f5a6d5ce9b201aa8d0fb830d986187e0d4f59ca32489570876,00bbe12d275093f5a6d5ce9b201aa8d0fb830d986187e0d4f59ca32489570876,4.16,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:high:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1232937744,2026-08-14T19:13:43Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/6006d303c1da9,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d2/d2ca4c2875f74e88d733c78a4a9f5595c22ecc9e817dac43a60f4a77da6c2132.wav,7e22b36e3957fa28be5a1bc900920989d6885850d07e3d9c71cc0bb78c1b733b,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:high:high,xlsr-sls-model-v4:text:d2ca4c2875f74e88d733c78a4a9f5595c22ecc9e817dac43a60f4a77da6c2132,d2ca4c2875f74e88d733c78a4a9f5595c22ecc9e817dac43a60f4a77da6c2132,3.9,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1340593516,2026-08-14T19:13:47Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_15_036,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/bf/bfefae286f9b41596cb7083642ed0e8a207712295c50092de678dcdcf5111b0f.wav,f7d2e35ee159b7451bce7ed1708e287605478dea06e084951d5f08097b9d29bc,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:low,xlsr-sls-model-v4:text:bfefae286f9b41596cb7083642ed0e8a207712295c50092de678dcdcf5111b0f,bfefae286f9b41596cb7083642ed0e8a207712295c50092de678dcdcf5111b0f,4.52,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1033161750,2026-08-14T19:13:50Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_08_053,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/57/574f471377aab2d23fe1d350796afa9bc0f52f4a2b5fa8600bda0706601bf0ab.wav,1e1e5be72a1fea5b016cd47aeb4765713e854c970c139b90d277a6b4a51dfc18,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:high,xlsr-sls-model-v4:text:574f471377aab2d23fe1d350796afa9bc0f52f4a2b5fa8600bda0706601bf0ab,574f471377aab2d23fe1d350796afa9bc0f52f4a2b5fa8600bda0706601bf0ab,3.62,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,897806847,2026-08-14T19:13:53Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_81_195,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/80/80e4420e421b344f8857f2d78c7fbb368ffb0112481d8c801be4cfa2d3777bed.wav,c372e334068c1b7e6dd30cf63f68754b81b13a583a74dda5ae30c4cf67cfd214,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:low,xlsr-sls-model-v4:text:80e4420e421b344f8857f2d78c7fbb368ffb0112481d8c801be4cfa2d3777bed,80e4420e421b344f8857f2d78c7fbb368ffb0112481d8c801be4cfa2d3777bed,7.62,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1972496578,2026-08-14T19:13:59Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_09_802,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/55/55607710be66a2b35359d7f0025b14816af3228f566f43e2dcb746ae98e56631.wav,aa97273b88a0675d2f98923f15130eccf1d4192a00d9aa4625c1375b2bff9f2c,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:high,xlsr-sls-model-v4:text:55607710be66a2b35359d7f0025b14816af3228f566f43e2dcb746ae98e56631,55607710be66a2b35359d7f0025b14816af3228f566f43e2dcb746ae98e56631,5.1,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,422074279,2026-08-14T19:14:02Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_25_011,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/5d/5d61589bcf7f3f5dd63dcfa0671108f259c692067b1242002635fef6f080302d.wav,42dfb6ad1f240e2f2dfd99c2e56570694693a647f2c156621846730d1c37c461,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:low,xlsr-sls-model-v4:text:5d61589bcf7f3f5dd63dcfa0671108f259c692067b1242002635fef6f080302d,5d61589bcf7f3f5dd63dcfa0671108f259c692067b1242002635fef6f080302d,4.44,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,527821218,2026-08-14T19:14:06Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_18_210,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/c0/c0e2bbe011d44c5d8b08c550facce1258f3f638ba177956f145b5fdd06cc6a6a.wav,f0f5af360ac52053b9c3f65adf09af25e34b84d8bbedbc650c77f64123d7b456,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:high,xlsr-sls-model-v4:text:c0e2bbe011d44c5d8b08c550facce1258f3f638ba177956f145b5fdd06cc6a6a,c0e2bbe011d44c5d8b08c550facce1258f3f638ba177956f145b5fdd06cc6a6a,8.48,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,545784647,2026-08-14T19:14:12Z
