sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
common_voice_ru_v24:common_voice_ru_19057249,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/ed/edfe09685d35e87fed8294a7a4849eb038da6a0ba9dd7fa59dbdd77c520590a1.wav,5fbf04881d71356c60317c5137df3a25c0a8ee6ebca8485b82c523235df8d311,test,bonafide,ru,false,common_voice_ru_v24:client:f61d92afbd37797ef5680029ec7f02c229ebc43606d30e72256b4d585e6122d13769b91b8fcfd6ad63262f7c62bbcd965db1bb31488f53aeca89080adf1df5bf,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:f61d92afbd37797ef5680029ec7f02c229ebc43606d30e72256b4d585e6122d13769b91b8fcfd6ad63262f7c62bbcd965db1bb31488f53aeca89080adf1df5bf,5cbd497183474f66174a9f6b08dce9dde01f2d629774a2c46b57807f0b6620ca,f33e675917075623564484c2109aefae8c5469aa509079b1390823682c4cdbbe,5.496,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_38555073,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/cb/cb09a7c5e18fe382763ff33a2fdf024f47484449f2ecad5d7173649ceb255b78.wav,0d274fc858b6edd4e0d514b98436d64fc96f1595227d53ff5ce9c04b93871f62,test,bonafide,ru,false,common_voice_ru_v24:client:1f27db383b56dc411d10f3f0c816f1a1f146820e293bca590ceee79cb673deb2d09b10a2673b6984f26db03bfe7acb90b57f62121c9fb0a9acef5fa9d23891e0,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:1f27db383b56dc411d10f3f0c816f1a1f146820e293bca590ceee79cb673deb2d09b10a2673b6984f26db03bfe7acb90b57f62121c9fb0a9acef5fa9d23891e0,8241cf63e0133fc80bdc2befd85e55e2c3c567fd07d66ce3c5286b8f0d86083d,4b674643256f55f797de8df9dad1d31e391bfcd88c3808c8ad3e4727da70c914,5.004,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19506514,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/17/170c17cbded116a8779ba2cbb4bd197dcfdf28320ef27254518548d0d8f6a1db.wav,c9dbc16a44cb7243ac2911da8321ac7cbdcb69112a4cd4bd319b2098604bd572,test,bonafide,ru,false,common_voice_ru_v24:client:bffcba4ebc15c47993fcd3d2a2b2643bad24944e0184df606efe816057e6a8e16b3e72e189a7430aa0a2788f9f3f3c3464813226cedaf011fc06ad4a33474017,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:bffcba4ebc15c47993fcd3d2a2b2643bad24944e0184df606efe816057e6a8e16b3e72e189a7430aa0a2788f9f3f3c3464813226cedaf011fc06ad4a33474017,65e545053b900c098d70aa003027371cadec401ecdd22e931dbee1ff292f978d,48df7e38afde219817c44da929829a085dd28c72c0735854f80b7e653c1cec2d,6.072,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_38423700,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/3c/3c6d66dc8742b985dfa409e62e431e32b1394967b96f7d4677e69f3218394285.wav,04f6e1a0c4ee5fe0136f56805c23891e57cc8ddb922a7ae5a9908c249fc80620,test,bonafide,ru,false,common_voice_ru_v24:client:c7faafdaddf47fe32e3233799c632f2d3b0a74e34c1f96c9a33d992b3e5e9a6b0951f59b9ad4354feb571330cefc234451c61f5bb7e1fab6582a2f95449084c5,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:c7faafdaddf47fe32e3233799c632f2d3b0a74e34c1f96c9a33d992b3e5e9a6b0951f59b9ad4354feb571330cefc234451c61f5bb7e1fab6582a2f95449084c5,87882ccd8cf94ec7f764fc51e7730e9673ce9104140100645c0d849192196b4d,ca8ebf50275925e322e1b36bdcc2c466ccfa61182c7306cfc9617a3fbde1d81a,6.3,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_36005840,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/d2/d2adf74de03c21c2148ab6e84c0c9289865cea6c20ab579b2200c7181652d01c.wav,293e883096d7109d638b028b74e08898f08dceea853f2170895190c1d60c3422,test,bonafide,ru,false,common_voice_ru_v24:client:2df9a4cfb8c92cf053c3800556de207b810435113552f4360b3430d382e0e11b7bbfec28e5182c224713c3deb890843246df57157560f4ff3f139c07950f017b,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:2df9a4cfb8c92cf053c3800556de207b810435113552f4360b3430d382e0e11b7bbfec28e5182c224713c3deb890843246df57157560f4ff3f139c07950f017b,3b146d7a787c4e054ab91c0663d89acf22ea37ba272172ae0e5cc19dd1aad4d4,0553db0a34a3b238cd03bb676f86065dab8d3783706dbad0a095e9973cea0193,6.228,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_18963069,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/e0/e0f2f0af2b3d995d5ce396cd5d997954c23e28923395ffeef2b43e6cc415f361.wav,2fceab0bc4406e7d5e4c98b593c5ab67f35b8f426832199aa1ae03b13aa11682,test,bonafide,ru,false,common_voice_ru_v24:client:010b19824f770921d5233a510147fafecd06cf0dadafb65e67c7acaccd0ed20bc2509607e70c7c61de7c76e1de2d5bf6b6858ab0b225c5f32649248d2b14da41,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:010b19824f770921d5233a510147fafecd06cf0dadafb65e67c7acaccd0ed20bc2509607e70c7c61de7c76e1de2d5bf6b6858ab0b225c5f32649248d2b14da41,bfdd7ed498413564522396552eac9debd2ae0c7732e2ffbc8f25f98da1c4d8fc,49dc0c7d1b56c37370a9719893e35bcea6ab75da50317e217e53be34c0701286,6.072,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19001207,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/71/71e391c6e6653ea742c90673893edfc1268433e073a6373c67a8cbd780c17104.wav,6ceab98fc903144cad165663682e0b35381b71d6e16e76b427ccc965d31ebce1,test,bonafide,ru,false,common_voice_ru_v24:client:5d23408b66a81acff5e79ed543c0894e7fc90ff19390fd6b0411d5b76e58f6720396cacc55543c540b2e9451a8230b936411bac0c3c0bf3ce95f9d66020eedbe,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:5d23408b66a81acff5e79ed543c0894e7fc90ff19390fd6b0411d5b76e58f6720396cacc55543c540b2e9451a8230b936411bac0c3c0bf3ce95f9d66020eedbe,0745b5ec74041242ccc2d69f39f3bb67ef8ed407f90425a793add1e5fb88c62b,5faf7b8647d763c152eb09d18ae8bf318b4dea035981b1ae1e4dda477282d937,3.696,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19700909,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/d1/d1ba40b615ce26a6300c1f053b001946a6987cbffa75c69f74605e51e914ce9d.wav,52e74954943a970c07b5b41766c0697b9d7a039db56380f8cc86139266b5c841,test,bonafide,ru,false,common_voice_ru_v24:client:98a5324a8e5ff02a5e5f27262855c333f27f3a7f227beda966a690ec915cffcdc3d5278021fd42c46be975bff825054bfa9fe51fdad3bf68e5e1bf34aeeaa3c9,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:98a5324a8e5ff02a5e5f27262855c333f27f3a7f227beda966a690ec915cffcdc3d5278021fd42c46be975bff825054bfa9fe51fdad3bf68e5e1bf34aeeaa3c9,ae59498dc96ec1bc62d146025dc06bb7cb44e2871651f0d8c3a1144b9ccf311a,356b8020e0fd191a234834237836e6c072483508261cd81cd8bb1ea34e94741a,6.576,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_38549024,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/ed/ed29778f9d9000777535c0cbe356179137f6a8be3169cc2722b76b1c3020196d.wav,fad6439e91bc3f32f192dfa1a39d0a3e5acf885c66809d4ffd712f33824a5095,test,bonafide,ru,false,common_voice_ru_v24:client:c87dc9f7b7ad2f2ec6c0ca8a0ebacf43a8700534981d3b2cdaedf2bcd6fdce3307a3732bfcd0ab55344c00594116efbe11adc1cd16682e2db0932e9d0b63c716,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:c87dc9f7b7ad2f2ec6c0ca8a0ebacf43a8700534981d3b2cdaedf2bcd6fdce3307a3732bfcd0ab55344c00594116efbe11adc1cd16682e2db0932e9d0b63c716,894034d7d6a04fa834bf0ecabb90838a00e7bc1ea8484ae823a5087989ac75ca,5f8a644a4be27adf1a40565b809bf11cde572758c3fd4a015e6d5001f86358c1,5.112,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_20378271,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/f8/f83a887db669aa7500420976baabf673542c45ad8a2ce3c28eec89a8dcce33bd.wav,1caf095be261bc96b95b7a0d26cfbfee4fa790f33ecda334ffb238cec7414e86,test,bonafide,ru,false,common_voice_ru_v24:client:7cea756c81cd38b28e359a80a94327f2beb53c85862c7b886b36b0aa79c98bc901a40c424aa259264d673327eff869fdbf5cc1adb956e2d3708dc0d6d19b6d8c,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:7cea756c81cd38b28e359a80a94327f2beb53c85862c7b886b36b0aa79c98bc901a40c424aa259264d673327eff869fdbf5cc1adb956e2d3708dc0d6d19b6d8c,24082670b07e63197874f071685037e1dbff3652e1dd340fa5e4d715ade3d6f9,88474d69d623e7f7269fd3ecb53949d0f836678e29ee893c447460c5a7eb4cf0,8.256,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_25667361,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/0e/0e4e09dc765d97497d80b608e1c68503b906b93a811fff61249b4a649bd4fca0.wav,0fe18d0a123f4bb1594d2a84b060dc14be11c4ae339c6b4caf5a069588fbffeb,test,bonafide,ru,false,common_voice_ru_v24:client:83c2b6b196f0c23b886066e428509d7aa9593efb41094467dc92f007068bd757f0b13768b3ab66b5b098296525e8126e14a4899ea675d94da3f5259ea0917476,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:83c2b6b196f0c23b886066e428509d7aa9593efb41094467dc92f007068bd757f0b13768b3ab66b5b098296525e8126e14a4899ea675d94da3f5259ea0917476,261cc96dd138fc799c0d3398a306a530f6026fb4c129e4d6e02d65fdbbe3df8e,f0f5355bb8dd55be8901729f426d66536e39a1d6176d6fb7197a783dd59a51fa,9.864,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_24714610,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/6a/6a2c255f2f526180533d424868186c138b2597ffb62caa72a00eba8c588eaf68.wav,bf0b228e4de4bceba1bcb41f6794ba783bfb639e2668ebaafc3a818d19d9659d,test,bonafide,ru,false,common_voice_ru_v24:client:9b255fd1ea4fc129e6f5861bf24dff733cc73bfc882540316cbb29a1e5b41e0b89ef8158ff0f68db8f68c82a5972b0d2df00f2a12b2e0646b2bc787345181e8b,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:9b255fd1ea4fc129e6f5861bf24dff733cc73bfc882540316cbb29a1e5b41e0b89ef8158ff0f68db8f68c82a5972b0d2df00f2a12b2e0646b2bc787345181e8b,55fa63763ef205e1f3c22251a3a1a727926c17febfaa20ccd306fec63ea7ca60,bb0519dfe241a2db2b0a66aac6721917149b558e39da94b02c375a295b57ad83,6.516,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_28236710,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/45/45b2d0bfabf41e02e782ccfd57e6c18e8e08e0665951e4cb519a3a05d73e2522.wav,1c52d8187cb24447c22646e4f41687c8a3c04a38526c9b1d3ae629615899994e,test,bonafide,ru,false,common_voice_ru_v24:client:76dbc65b28b917d4d6193fc9328d29ccc149155d5e0a41e56a0e296679ddef5bde8ab908af9bb0b130853639557aabdf9bc4d0254eec157e81212cf1b3db8adf,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:76dbc65b28b917d4d6193fc9328d29ccc149155d5e0a41e56a0e296679ddef5bde8ab908af9bb0b130853639557aabdf9bc4d0254eec157e81212cf1b3db8adf,e5e41dfdeec1f8db5b7a8df6847415729172e2bbf392d181e45748eb2d4da959,9f58f7c979ae18afde7f4a1ed9efa6fa4e8ceaae6d40875873813416e147c9f7,6.876,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_33165450,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/02/02d6fa73d56d7106d0c4c012c6846cc37e6095307b5f3a8bd8571ae797a247d2.wav,5b0f01156d22eabca3525db67934319de2b10c238de866d28345252d256d02b3,test,bonafide,ru,false,common_voice_ru_v24:client:1e0d9b7c78848e0a84744d438924bc218faf4692cafae10644f8fae008813326b359007ebcf7d843cd4e2b82d4fdb4014b62ff6f9ee001c25b1fb00fb120c9ff,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:1e0d9b7c78848e0a84744d438924bc218faf4692cafae10644f8fae008813326b359007ebcf7d843cd4e2b82d4fdb4014b62ff6f9ee001c25b1fb00fb120c9ff,372baf0e25bf5a872c78c9cbd6ad222a8290c7b1077de1fbfcaed2815856b51b,30cf91be66798914632383d22c440452bf4f32b998042f192610225cc0c55c68,5.436,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_21753469,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/2a/2ab50ba83023a2f5743fc4faa41f9c3883f0d10acaf43df743507ce5f23969a2.wav,fd9d207d524b2539294aa662047f4695bd10e801d91acd12de1560b14f7b3ed5,test,bonafide,ru,false,common_voice_ru_v24:client:c5d99fe91a81b99705ec84b00e72c6cd6fb19234dbc71919fc4b48135850001f644dfdc0ecc415e6edb6f4afab7090f8ad45f9f69a854e9c0dce7e2a47922fb6,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:c5d99fe91a81b99705ec84b00e72c6cd6fb19234dbc71919fc4b48135850001f644dfdc0ecc415e6edb6f4afab7090f8ad45f9f69a854e9c0dce7e2a47922fb6,aec4529982db36d2a3e52b3c9744b3fc8e90478436e949bed76786927b268fef,c310f3b0408f82c4260c90de7cbe8cf6472d478e7ab9b2c37fe94dbeeba8983f,5.328,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_26893802,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/9b/9b329bb9f46da8530b2a8e2f82f4ebbbef54f4123d12717bff4ef59a25cdb192.wav,a35c3d3dc073bddb34f9e617cd6636b5294a1612e6636601bf4d42ea7bbb328e,test,bonafide,ru,false,common_voice_ru_v24:client:f3cfe7fc82e044e024ea1eaae475dfaed90926dcbdf08e5c319ed44645c3614f57f7a844c705dbf25a8008f943d6cb362225a3181c634f5f9961f5ad3a0d0916,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:f3cfe7fc82e044e024ea1eaae475dfaed90926dcbdf08e5c319ed44645c3614f57f7a844c705dbf25a8008f943d6cb362225a3181c634f5f9961f5ad3a0d0916,a43c0c9c2ac6134d39cf28269620ee4e67f528199436906d316487e044f45dfa,8e8dcba550ef7b4645ef312de3de30b84ee7113bab862a378131e5714232b5aa,8.388,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_24084656,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/23/23d0acdc88d1dc5a3c888a7f604569e5fd57d4c92c596214286a79e2ad266337.wav,4a3244c07a3b2b55c3aac081cf0723fea75d13a3e66f77ac83c97a6e8353599d,test,bonafide,ru,false,common_voice_ru_v24:client:71b498c703db6461d179afdc44173edace188401083b321045f7e56eacc6104baa018c46b6db184e7938eba546bb89a6703ad9f420cdfc74090640b3c4841405,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:71b498c703db6461d179afdc44173edace188401083b321045f7e56eacc6104baa018c46b6db184e7938eba546bb89a6703ad9f420cdfc74090640b3c4841405,b424bf38c8c2e51a6338a8befb1a905dfac24f67bc204c4a3d5d194ec16fa90e,5ce26975107053f3a73bfb32dc93c7917b2a6fa813ffcb60ad230ef617f95c7e,6.84,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_27046604,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/97/973f0a66efc4231d8619a21bcfade1849afdeb2e1838ef5f5be6f1d3485692be.wav,82546185dada2d3b3243dfa4f4c8f9e8ea045ea1826c6fc490c36fe144ccb3e6,test,bonafide,ru,false,common_voice_ru_v24:client:72a1075300af36009c3752a27925a069fecaaa7d3d3f3a05c5d7660f4e9ca1a761d9fc79b56039a560bbce261005b4d03251d66b48512b3d22ec76d4613ea925,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:72a1075300af36009c3752a27925a069fecaaa7d3d3f3a05c5d7660f4e9ca1a761d9fc79b56039a560bbce261005b4d03251d66b48512b3d22ec76d4613ea925,e18896756bcf8680674cdde7f316ee3ad3cb7217bb9cf680d11cf384db17538e,b699019100cda3fee1ef4edc515e191fddd2d57422c8ce0d7aed47efed615753,4.896,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_37703710,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/0c/0c870c53c7028419e2686e1069e7e5efc27004cdc3131a9424df2f59af83d89e.wav,74589f7234a316a83e2878d4aaa15f98465cebd4e7ee83881a0332b378499aac,test,bonafide,ru,false,common_voice_ru_v24:client:8709eeeaec83ca4b57dc30678a528f183d4e46e2366629cd4571343107d546dd4e45a79a22dc98d32fab623ff93fd968ed014eee40670df4b51e996e39025d2e,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:8709eeeaec83ca4b57dc30678a528f183d4e46e2366629cd4571343107d546dd4e45a79a22dc98d32fab623ff93fd968ed014eee40670df4b51e996e39025d2e,65ef481a4b845d0db903739a942338bdd6fea1e6450f49aefa9a0d6187f34993,c85653e627e0e122bc9eb0b47324d9b8c5c856c0084b1fb2e994b93c491309cf,5.076,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_25020085,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/86/866e561258ff3f094e337c2d504a0b6910f025f53453b5217a1b532c19e43754.wav,b110325f56052c891f26ce76974ca81aeadb7d64e89ab247e7eb7ef1e7af28d1,test,bonafide,ru,false,common_voice_ru_v24:client:d24ce0bb0db36ec9a65d538397b7dc2deec745fdbd8a66c37bbb33a179f1de0f5202845604834566628c98cfdb16472a469d25dcbdd65e2e792379ec6285b389,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:d24ce0bb0db36ec9a65d538397b7dc2deec745fdbd8a66c37bbb33a179f1de0f5202845604834566628c98cfdb16472a469d25dcbdd65e2e792379ec6285b389,05253f92c855b05d2589aaa6a09f05d29f7a5e843bec020e60d48c9609dd5ced,56604750e380c274a5b90030f5870fb6bee58435b4cba66a8fd2e903f9e21e86,8.748,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19014389,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/60/606255c474cb64dafd651b345383dc5bb733817bd2def8ee0ca4b8986cc40c87.wav,9cc15b3c2024cce070b78f6417b7220a24705b3130d055270904e515a8170692,test,bonafide,ru,false,common_voice_ru_v24:client:dd9189d3c4d60a9a6fdbd03993c046fc285b6a77007148826c686edcd4300c93f1ce8f98912948a936e4162de3f2c1d7dc271f9cfb8d4a71f607a803cc58887a,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:dd9189d3c4d60a9a6fdbd03993c046fc285b6a77007148826c686edcd4300c93f1ce8f98912948a936e4162de3f2c1d7dc271f9cfb8d4a71f607a803cc58887a,2f6d708f4fc2fa5f137cff911318f5718a1b19c014ec84532ac5f3f69d0ef877,529033dd2e12971f4f895a4d43f8cd90e86bda10b0fa3c5212e71ebb603da57e,7.944,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_30336088,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/5e/5e57e45085576ba6d162ed2b215a4661bdb6582342ec98e5b5599cbc77042297.wav,a9a34344a6c027aedb0458ea1ff52e7c3b1275e554e20b712cf9f739e2ac1fe1,test,bonafide,ru,false,common_voice_ru_v24:client:391027938d8cb612c3936b7f7f25210ebcaa0809497cc69d0dc4d56eeb9ba619602d39580525ca4ee9750957ccf24f5855c72e645ae3f06539244cef781dd574,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:391027938d8cb612c3936b7f7f25210ebcaa0809497cc69d0dc4d56eeb9ba619602d39580525ca4ee9750957ccf24f5855c72e645ae3f06539244cef781dd574,25a58fcc7ce9575dcb1058f081d35e01f6fb32605db2dbed767a23618de177f1,29ae91dddbd3bae8088b70244b48fcdc27ab4b542d1af92ea2383b22439b4fe7,4.716,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_33179995,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/b9/b95c4a694f4a3f8aa357583ee2dd10e08e4509c58bd115e720048e6bfc5b64ab.wav,2c1f0533fb03e6c8ac21a3f2db003a586afee3c88b0c4011d35db212f634c787,test,bonafide,ru,false,common_voice_ru_v24:client:3dc83f8bfe4ce2121e01ee687c703346882ddb32e0d7114a403e30927f4020926bfd1564166929f65b8a18c0a20a4703dbb114bc064c77f3e8cf7c63e18da163,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:3dc83f8bfe4ce2121e01ee687c703346882ddb32e0d7114a403e30927f4020926bfd1564166929f65b8a18c0a20a4703dbb114bc064c77f3e8cf7c63e18da163,24dc7f410a9f70f4642c23c1242f6b129fdc6da7cf89259aceb9367d5743d681,2b6403963bf57e4c028e1209a6f869910375bb0080a48120a34a5919be7fa887,8.856,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_32687942,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/13/1394fac4429916bac67525eaabc54ce0ef90decc4db1c13100f9036f6e4f8f9a.wav,f20836079ceaaeeb17ba112297b3fd3607522f664615aad334d61128c839bc4d,test,bonafide,ru,false,common_voice_ru_v24:client:bd303e18e94c9747ae00558a0eeea5b6694ec402395c0351b3c7dcc4487dcd0304f3c087bfd218c07692abb4cb4e572d35ac9ac742510d270541172b989aad5d,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:bd303e18e94c9747ae00558a0eeea5b6694ec402395c0351b3c7dcc4487dcd0304f3c087bfd218c07692abb4cb4e572d35ac9ac742510d270541172b989aad5d,0982b87020bbef1dff344e9d496185735ef7e0f2b0890add65f38eaf23e7b716,87f93509838725bb6fc4893c1bb0ae78057ac491547814cb29ce7d6c63908188,5.22,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_38246528,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/c9/c9242b9118091df340aad3b8f7509068f30ba452d6664a5af45fb6aee70a68b4.wav,ed8a8f83ef2182dcb01c05a9712f2d40cb4465d0057ee3d5336e1fded610ebcd,test,bonafide,ru,false,common_voice_ru_v24:client:3b12168cca2df4bd3aa7623ae9d62097a572a901d1d0f056bf62d79ce8aa9750df9d134fd9cd3a445ca9985a27bf5bd3eb935092f9eacedfa816860fecaf3e64,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:3b12168cca2df4bd3aa7623ae9d62097a572a901d1d0f056bf62d79ce8aa9750df9d134fd9cd3a445ca9985a27bf5bd3eb935092f9eacedfa816860fecaf3e64,7965ca647c101e22fc494612d371822684df93f6a8721eed3b4e14f9391eeae7,61b72daa23d79e32a93f434c939e47b2c5d843d0d71d4043ea2cb914ad2b9887,5.076,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
