sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
google_fleurs_kk_v1:9123579944725184783,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/5c/5c24f3009fafebd300f60928c281d9016a146d590eb3fe401db935039de90cf8.wav,08f359bb531e6a02e84d8c1f4839b49b1adfdd40d08f016db9d9d660114fbfac,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:322,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:322,b53b01b0938b4a9d9979a14e99e1df7707bfb70d081dc05980c8dd96ef7e7123,11.4,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:8874207414197203234,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/b3/b33c72f4eed7ee8e8e4d7e76fee4ee8e33cb4755438db43834372806020b0ccb.wav,43cc70ddfe9ad46d775f450a59eba2b3cd770d1777aabd7295f356cffc5b827e,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1052,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1052,fabcdfddfb4ff7ef88f9873ec8840a936a0a69338e8830621a82d56c17630447,15.24,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:1745590581898945461,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/13/131a76a42b5c74f2fbc0170c2d8159150dd0dc4ef581533f926aa9adf58309fc.wav,fa06fc8ebee07c05d3063255e713ac2f94fec0f57ab4293ab9f68947286bb9c3,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:379,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:379,7d3349ff561931250f221ae0c5845262d4df4d232e872e36fd3dda75c51560a1,18.6,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:4184997369631074362,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/ee/ee4bf1154efec23c87ce323e68a93784e606f425c905542789e8f1ce98c19af4.wav,9f7ba931ef2269a513179734600ea7955e57385b8f9f070a95beed5093b2187f,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1439,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1439,2731343727df1d1d4cc85db496057fb00352d60e9f1fc4d1fc0216bb51726a36,16.44,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:7191101918252130337,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/db/dbc95ba81691e53e265051df1c00f61c6e054aafed7bbeffe814e14e5aeb1950.wav,73b5d619a26b981c338ba5208771bbe395d13a1887d7a7a9dd1073b4543f0b07,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:741,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:741,1eaca5a35491dfafa69cd1779a55747ca620180799cc3c70121096b897c7b51b,15.24,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:13233103122112466885,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/3d/3d8a4a4a764d9b4de67dda64f2a7e1491aeae8079fc410df674ce7b02ba2c249.wav,e25c0e1158d0818111ca8c49056b959ef6fbac80cb27952e99275813cb7d42a7,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:380,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:380,7b2a0c6d261d86bd6a0fe8df7768f9b58b9bc20af687ad846771bffea60fee6c,16.68,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:17289826811547020774,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/db/db946a916f2b8607ff6bd1a098e931b0a7b1c49f72ab55e0ac5cc307b19aba49.wav,46682f88cee8056b1d88b9739149fb297ec01bb30e2ab1753bf4ec601725a621,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:953,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:953,19cf8a1951e78385e469934d2868f16b7eb0aeee8e766da8efacf949541ca507,22.44,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:2774656736048897757,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/ad/ad145377e9fc8118c96a488c505f8856a6fa2c70b2cfd0d4147972a3b02b02a9.wav,fd69191b2532b1d713fa7c92b7e6cc9f4276db69097f04b83bb7c42e83e4f1a6,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:56,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:56,7e8eec53271df6c346d7d700082b02bb836feaab9608e2ec9586153d997124cf,9.48,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:4585803808928712045,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/b8/b8750c6d9c897a022a5e5c5377ad65211c5eb64167f7edbd9370c4b3a4e0fdc3.wav,90a27ed3df3f8b2cd6fd03697e18d0b9874a2444d6de95799fe2442cffa7d6f7,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1345,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1345,0f4170d5a40a546ac243a7aa8825ce7397089899d7f1575bfba767fecb71776f,18.84,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:12389573661997058525,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/61/616221025db61460b00577d53014616e88e61d861888376b0cc9c7fecd0dbe25.wav,823561f51bc88fed51871cf2e49b3b605d8b5535c3a1f42db3a132a2f9c17b41,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1434,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1434,218bed694a27f38db0c15ace818fe52d1a89d5988a2877850e5725ce528134ad,17.16,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:2807519644378013291,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/be/be34537ff62ab0fc866b7c3ed06a83012593e1a8d6a6c61e79b42da513f88ab5.wav,7b2c439be8b4e5a2eeb51eebafa05e535cfec18d05991fe55a95d020eaac44d1,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:585,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:585,159574f4e34660226db2ceecff0cd2d60a219d2731d54c9b99ecab54a65a7a50,8.46,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:183231740815045918,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/a8/a89ae642cabc753f7e660f316b52bb38ef8613c9e610bf48c7561067a22b3efb.wav,304c581e97ad83bb62b3a4ad2b47611b6ec17cb877dfe0754bdee1fc428d63dc,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1215,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1215,8989bdb27aebf058e9487e332070487506b27fd2d590627e0633499d5d515fa8,20.1,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:17015525259148197179,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/40/40d971b10bee82d0063253172200077ada2ceecdc0205d2691f9418f811ee37b.wav,be4e1ee3dc151c36724e2d119b2415d5ec6968c41f05c89b65535ed0d98030d2,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:752,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:752,714c62670cdf1e243760a8eb35a9c11e0e0fff938d1401acdc38ea41da96a7d2,15.48,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:8263121041268862162,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/8c/8c1ba01bb177cff9073fb46e140a3ccebf3e0ef1385ebdf5e5b207c4aadbe58e.wav,619ff4d2a6be6b7d65ba6b0cdb61d38e5c6360bbb31c0ee62a7ca233f8901c73,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:207,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:207,005db13ff92ef611d09a0f5fc49d1e338198bbbf11fc9c9be8ea5f8edd859b55,16.32,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:5785677195682852624,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/ee/ee39a7fded0f0bc33fa99742b81fe16644e9c5ae89e59092aa6a74160e8e359e.wav,fb0b73de0bc8a88c522fb274727a542c3aa3a314fed378f1e2e2df56b90285a5,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:327,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:327,161f1aaf5659ec62ea41c83c4a0a0f62b0753617a32c5607e8abb660e8e7cca7,11.04,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:90546723129991700,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/4a/4abe42ced071acf912f94e4a06d3f8fd707613da19331152dbc5ce6ab7838788.wav,096e012bbd557e3ac2efc9086ae2d4a0a6268588103408ae4f0c4ac3394286d3,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:417,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:417,0d6c415b5228a237d40ed104b63b3651be733f9bd70f0600dc9413861677576e,15.84,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:6753075990313212258,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/d8/d8b3ba528a3e168b75a0b0975d6fdcc08bb3f1cf0d1138c5605efea9d6e62c26.wav,94ee122e3887c6d74f485a99c59713bebf8a111e09ca3c897869ff90f8b93332,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:977,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:977,87622a75063da8799b4dc40be3474b957ab3a5a9d70a60ac75210ae9c7282ad6,18.24,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:3774971460004829423,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/34/34b980c221b5f96b9723ac4957860fc50564c75aff5fca5ee60c98317ec062ca.wav,98e14a5867e4daac07ee7e9bb12197c55a24d0c5ff9190445eb0cb6ca64face5,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1459,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1459,12fa013e939be6a23a8afe0833ffff05d5ce3c6e4cf3ef7899348744256eb9cb,17.4,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:17493883404375504569,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/25/259acd42323419da9b46af53ffa29227ff4f3d467043ee59eeeea70a20d62a7b.wav,cd0c705dc7ec5f8832a0f7a8a77ba620c125732add999d84b6f23738880c9510,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1352,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1352,3d4bdc54e628dd63fd0435c4f2aa26f148236ea686ad838cb7844408cbcf3809,11.4,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:13852642237791758304,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/cd/cd87211a91efe54f9b1616e0f2265240498f6507861363aeba59407f926d1b06.wav,90d3228d70a3f3b92d0c8f5e7e0e06b9f6638537891ec4b12325bfb78ab55182,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1372,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1372,b005aa4729f98a82b032e3cb1e173c1aa93f01c8ecb0b5d054864248605b4187,22.32,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:15444268887717182913,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/43/43e1723a3370608f68d0ed52db0b38ef66761a82a24db03292352b9cebf05d5a.wav,ad16010ab25fa2d356f767084cebfbbf18c4e1323d4125a14840c97b60662954,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:536,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:536,3954093fc815bbc8e30473c77bc18deaa516d3961510586def858730598c20cc,10.08,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:998968590799113979,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/06/067317d1c8d561666eee41d25d773f4e4fb241a8ff25e3adce66edcb55c4e420.wav,89fae6e59fc2b42e3762d19986968a9e9a78afceeab3c3efd14a031fe97a87b3,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:197,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:197,2ff28ec4d06c5abd7b05ea852d6bbc7ff8bb862790a2a759fd2532d9af08a562,9.06,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:1179219456610383999,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/0e/0ebb1c15b11371ea80fab034a1da68383ff10f04761966bda6ec23e825d4e639.wav,1bd48834b74e2813d1891c4f4ed19a7b7b5134e583cca2044eafbedcda077f28,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:821,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:821,53666dc6898ced3ef0f4e550c81b097939e205d588dcac47feb2d52f7afa775a,13.68,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:5853714019804880451,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/ee/eea0b3d4335d0009a54e40ae8772f4487b66edd15519fc44507178254c59ad84.wav,6b3f903c72a3886de7a80125f837f4af5654bb8d0da30b96b1251e5a08d55977,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1411,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1411,75417518ad6e245e0393d03c18bc58e046af44cd9675105c7dc0e29e5d979438,16.2,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:17598719888413220179,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/82/8292739cda2f8de033054661d5e053a578d925016f66d96e1e2e16e3f3d7ca19.wav,6040a243d146264818c7c37885975dba0c926a728436abcedb91714fbf7bd4b8,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:70,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:70,77b373341f409edc07f4a0e9d732a6898bf280032c0427144a520467aa7df5b1,16.2,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:6272748472885064668,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/ca/ca2f68271eddcb01a82ee24875a3c582515980be50e1de80b90761c261078bd8.wav,84350f0b142df1cc3cedfa8f23a34f43ba4f5439b55cc9880d1cff025e1aa2d6,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:626,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:626,34e95b714afd3f8705cd3595978b173dcabd1afe7c01c2c7253bd73469fd03f5,14.16,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:10454543313230918909,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/a8/a819c7489e73ec0a7de453edce9de09130df481ecafdbc94c0a5d8eed16ee4da.wav,e5fd510fb9af887b74042e487a94034968798b5389c68b85f4eef55718b119ed,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:304,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:304,0a582b82d1e6f094cbd537e35b22c3806faf6c3fced8d7feff0638060eecfa4f,5.88,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:8464112013215071942,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/35/3569a7a009f1f7e97424f6423bb44af7e16ed331a3f63d67d2c6639082358686.wav,1837cbda9b0d6bff0a2cca60d4647ecec3e69aacb53ae85599c709389eda6751,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1012,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1012,7e10bf1f281757d1b4bacb334f5f96d4074ffaa5ee3185550c5d6279007d4301,10.08,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:6606675619066787968,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/f2/f292380547d22cfd5a745792af84039c3a90c188864019400fa416da66f39138.wav,bc25801be9cd097dc71e66b578a48069556573b958f06d38a9f21937adf7bc02,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:222,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:222,77095cc7b4a3d78e9cb304165471778c65f32e7a58ad73431f2b3611ec664953,9.72,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:17720311115488699423,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/b2/b2ae0562df18e63cd2113d214f3502239d7b5414c05760df442ee53c132865e3.wav,0f53ce334d43112fb679c7c52c9699b4a9c8e3023c3eca4706a9f36e9241a70c,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:588,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:588,d78d8636fa4d037f8c0eabcfcb2a2b7db3d5a368a58b215d965ac5eb61ea0bb4,14.28,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:8715229157180925999,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/33/33efaf0733895aa6b53eea414649994ba3012e0085b1513c0fef6e9088b9843f.wav,c105798bada12458665235a879ce195fca47a03bf752ee839b151161e944b872,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1196,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1196,1eec5a09bc0fbcfd08156cc19aa52d025c0682a5c97c775542b9d495e47ad783,14.04,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:9935842157862646776,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/1c/1c34c608221cbf2f2edb92714da574f39869ff8fdeb0df8e9c3ef03426802f7f.wav,dd13dcb23ac7713869e15a44d81ee9abe8ad7c56d384ca56f3a561716215f5a0,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:60,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:60,30366c329d1f7eec8b82720bd3095724a919282511aa0991dc7cdbb435d21524,21.96,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:10977505401197850622,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/56/564b148707660d62c12f04115fb5e0c57f951e21ed282f9a45abf8ef42cd0d60.wav,35491aee48ca0edbccb8df9ae8c4f8ebc9d213b35fca0491724b1df3e1161195,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:867,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:867,e3505fd95e7260af8a4f59851ba7999b5fc4ede5227f5b39a6dcca487de07a01,9.84,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:8141119635921073418,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/91/9158c4105c0880db4ae1c83037af44a418ed68ca6caee6e3cdaf43e487b37858.wav,44ab6a3129caecf4e22a848ba2363a1a09765b3dd5a4a433dbffb1e55c29ba49,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:367,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:367,a83c2f36f36831a5eb2a260befe855a100291ce37056d13b553de86ac8e4d309,10.86,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:11012809082257328591,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/a8/a8374a3be4de8faa4069f169c579267fc1047e0aa895f3d711019986c2b69d83.wav,9b9e55e1693ebd96b3b42ac91694e0fbc8092669497e51640958386cdeccea2d,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1401,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1401,a985a35e629e10631ad1feb00a1cc871b08ed134641be26bc83fd77db3c8226b,16.02,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:6707175391227300607,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/d7/d78cc3bf9929122fd2d30919e909b23f93cf304287ac56ae760898b6f938ceb9.wav,89acbadbe7e9125de84e2b2bd1093aa4918eb350792d20b68111b9c462a4cde2,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:581,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:581,166b07c9d95427e15691a3d6ec939d86ea82bc377889ba2ae0bfffdb8f0f02e5,18.36,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
