sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
common_voice_ru_v24:common_voice_ru_19057249,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19057249.mp3,edfe09685d35e87fed8294a7a4849eb038da6a0ba9dd7fa59dbdd77c520590a1,test,bonafide,ru,false,common_voice_ru_v24:client:f61d92afbd37797ef5680029ec7f02c229ebc43606d30e72256b4d585e6122d13769b91b8fcfd6ad63262f7c62bbcd965db1bb31488f53aeca89080adf1df5bf,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:f61d92afbd37797ef5680029ec7f02c229ebc43606d30e72256b4d585e6122d13769b91b8fcfd6ad63262f7c62bbcd965db1bb31488f53aeca89080adf1df5bf,5cbd497183474f66174a9f6b08dce9dde01f2d629774a2c46b57807f0b6620ca,f33e675917075623564484c2109aefae8c5469aa509079b1390823682c4cdbbe,5.501625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_25659565,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_25659565.mp3,42837c4e2241fb7efe4bbc1d97dc804ab4b3e9bc7aca8a62bf3e288bd6b3b278,test,bonafide,ru,false,common_voice_ru_v24:client:ab0e6b57ff74d9f2a938ee1e9ef8ee249e570cabd3b28c814118db566ce092c0ccf65a0090283e25a97a276695973c34716ce24276a8a617804f87f7af4ff034,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:ab0e6b57ff74d9f2a938ee1e9ef8ee249e570cabd3b28c814118db566ce092c0ccf65a0090283e25a97a276695973c34716ce24276a8a617804f87f7af4ff034,2d55136813c95f0d836a019429d94fd3a7fb62eac37b8f9934567b8d34d531a6,d6155fcb9bcd1193fb0e7fce9ac9ce329def46b3c4788529abdded4c3145f0f4,2.8875,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_24845402,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_24845402.mp3,c54eb22c8d5a2e4f13cad74d501b526bce3143da3e32afd3341bb9ed24ff445e,test,bonafide,ru,false,common_voice_ru_v24:client:c6c53a3822aa08f3537a622cd8fe7081c5953c1ab6ea5f2ce6d9aa97a37f047804c8b12e6a1a9063768a071d52bc8acb2975abed1f81577f1901eb9c79d96e40,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:c6c53a3822aa08f3537a622cd8fe7081c5953c1ab6ea5f2ce6d9aa97a37f047804c8b12e6a1a9063768a071d52bc8acb2975abed1f81577f1901eb9c79d96e40,aa9b5c120cb8f52ba0e4fa0a74be3ee4efcc53d668f354aeda37ed5e08a17c76,02aca0cafa6bcad45ddacf27aaba329cc3dd7e3135c965abbc6398d7431b143e,6.8475,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_31361678,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_31361678.mp3,56e35ba91e9348ea36dccbfa6a5a93dcc4ab06b7670d4dcd71186fd37cfe5770,test,bonafide,ru,false,common_voice_ru_v24:client:3248d820bf48b7197c0129c973868192a174e7cd62a7d1487704ecf352ba766c509e38e137ff3855cdffff949624fe94a3f3163e7cfee95fefc38678b6975576,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:3248d820bf48b7197c0129c973868192a174e7cd62a7d1487704ecf352ba766c509e38e137ff3855cdffff949624fe94a3f3163e7cfee95fefc38678b6975576,5b49a8dffbb4779c12af823e2e83b1b2bf93add623aded5c3949302bd329dc5a,5db9342691e8e9ad85aedb8346d8e386f96952656baee2b21d898547036c0eec,5.0475,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19493422,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19493422.mp3,0b502a8dd93b17f060a5d72c7b1d8c55bb76d2fda4ae919f198d16136972e597,test,bonafide,ru,false,common_voice_ru_v24:client:09af3eec173d46a031cf7d6d6da0edb4d0f58ce90be0875f0712c0d329a306b5071dff6d505721758c1abbfc4d3f2b1dc8d12647576123f399289996186026ce,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:09af3eec173d46a031cf7d6d6da0edb4d0f58ce90be0875f0712c0d329a306b5071dff6d505721758c1abbfc4d3f2b1dc8d12647576123f399289996186026ce,6531bb8599fd1067f3ed4da8b0292ba7515b35f051f6d5c2a07fc081ec91f124,3bff292352c15224a0d0ba614a95318cbde00f3dd8210107b5e7483b50951f1f,3.965625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_20647659,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_20647659.mp3,9419a9904cca162820f38b5151fece5546c31057c7d79c930cbf965501184ac7,test,bonafide,ru,false,common_voice_ru_v24:client:a1ce332289ac22e3844b2a54b0a343e06ac224199d1299afa79110e9c67e8aec81cd897b175d59662f4f81b20dee66877588ac37d718d90172c938773d1d60f0,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:a1ce332289ac22e3844b2a54b0a343e06ac224199d1299afa79110e9c67e8aec81cd897b175d59662f4f81b20dee66877588ac37d718d90172c938773d1d60f0,31e35b5d50e328f3a88a58b294e94efcba72b5a5f1451bd5322ea5807efe87b6,200beb774bc39b20c00ede069dd3d6b276f482bad5236c8dc914ab6e54932d50,6.077625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19952610,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19952610.mp3,56244386c224c860f08143b279b987aedcc05c2f3b2e99efd9fe949f92984d7a,test,bonafide,ru,false,common_voice_ru_v24:client:4487c3e0390524619fda25ca3302ff1fd0af0e2ce02f5dff5fd88838bab27635b06c1fe5d7e049141b0566222b8776839b4f212f53a2ecf389d487aa7dcf3804,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:4487c3e0390524619fda25ca3302ff1fd0af0e2ce02f5dff5fd88838bab27635b06c1fe5d7e049141b0566222b8776839b4f212f53a2ecf389d487aa7dcf3804,c8ea8b57746314bf5814b95978f0b57c57e22ee0bfaa6b418fafc4b3430d5060,563fdfc1df40c12877c30daac176f591f2958ea4eab7151f1d1188eef0ecf658,9.437625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_33076928,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_33076928.mp3,6f1c5b97314f1d53f2d0feab735df6cf192f6dc2cec275929913b8ad1bcc975b,test,bonafide,ru,false,common_voice_ru_v24:client:06c9aada0e0612dd42d0b0284522705573aa3fd0291befe73dd0dd123406713f4d5df32fcdcc9bd142e151c441953585ec4e56b28df25ee99fd1131f6e9449c0,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:06c9aada0e0612dd42d0b0284522705573aa3fd0291befe73dd0dd123406713f4d5df32fcdcc9bd142e151c441953585ec4e56b28df25ee99fd1131f6e9449c0,2717ad935ceb26155d4dd8f83a0205866f416e385f21f39879cbb8a1a77aac2a,20eb74984447e41189d6cb52decb77bb004e9b4733ad8177847bc6f1aa2fe602,5.3715,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_21740398,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_21740398.mp3,4512877ce3ef939e51494e3b8018c85190086f85f93ee97a3af658cdd3b9595a,test,bonafide,ru,false,common_voice_ru_v24:client:9c3791e56032b9df952fde3ba4ed8aff5f4efc434af1dcbc38e0b405355638a27fd9776402057392281e995b119cb7dc27864a7248f0da1d44acb0a80f262270,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:9c3791e56032b9df952fde3ba4ed8aff5f4efc434af1dcbc38e0b405355638a27fd9776402057392281e995b119cb7dc27864a7248f0da1d44acb0a80f262270,9d369c5f41216a24806a3f27b48aa35d7c4560ce84bd4b7f543552b13e2d5a56,bb8765d2c7bacdcad787cc3b661253d8eed1da194ecfc99f727a36316e85880a,5.141625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_23561300,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_23561300.mp3,cdfe19270a354e261acc7ff740faaef024eee7b3bf4f3f10facdd10657203e0f,test,bonafide,ru,false,common_voice_ru_v24:client:be9fd6a6edae5dbe8b1da8d71a26abc7ecf66a8754c0d8eab23d0f906cf600305056631d4bda43fcf5bb6b6378ee5507aebfdf94df23079a849c5ea1be4fb490,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:be9fd6a6edae5dbe8b1da8d71a26abc7ecf66a8754c0d8eab23d0f906cf600305056631d4bda43fcf5bb6b6378ee5507aebfdf94df23079a849c5ea1be4fb490,9e56fcc189d4f222fd0af6e68a99a7800674ed30c489f8d06ee42735bf059f55,f8293b3486c5aff8dd300d18584c113457b231e476ed9ab46cf8247894005379,4.109625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19718890,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19718890.mp3,3d59e3d11bfd06502941ea4e338527b68326fc9cc503c439d09794273d7d22e3,test,bonafide,ru,false,common_voice_ru_v24:client:1c0091a0535a96fd337ea41a5d3ff1992e6ac538ff3754dc1c1517a7233e1e2d4bca7a956dd0399faeeff310d1e885f8170c868e18b2ad0189ef6288dc235a85,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:1c0091a0535a96fd337ea41a5d3ff1992e6ac538ff3754dc1c1517a7233e1e2d4bca7a956dd0399faeeff310d1e885f8170c868e18b2ad0189ef6288dc235a85,acd6ade44c86aa1e52ac324fae9591751847245575f24254768d4d2543daa804,2317b58d7c9055c3ca7d798a37161ef3e4b508f55f762111cf5c9fc8b117d21b,6.869625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_38555073,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_38555073.mp3,cb09a7c5e18fe382763ff33a2fdf024f47484449f2ecad5d7173649ceb255b78,test,bonafide,ru,false,common_voice_ru_v24:client:1f27db383b56dc411d10f3f0c816f1a1f146820e293bca590ceee79cb673deb2d09b10a2673b6984f26db03bfe7acb90b57f62121c9fb0a9acef5fa9d23891e0,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:1f27db383b56dc411d10f3f0c816f1a1f146820e293bca590ceee79cb673deb2d09b10a2673b6984f26db03bfe7acb90b57f62121c9fb0a9acef5fa9d23891e0,8241cf63e0133fc80bdc2befd85e55e2c3c567fd07d66ce3c5286b8f0d86083d,4b674643256f55f797de8df9dad1d31e391bfcd88c3808c8ad3e4727da70c914,5.0115,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_23739227,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_23739227.mp3,e4ad1977ffbb57f5f385116fc9e6696d8b3ada71d196a268e38e6e8e0e4208ba,test,bonafide,ru,false,common_voice_ru_v24:client:77e7d5ef052a21d3eebba95c4adaca33f587d95c35cd145a1bf6f5765511114488a486d2ca389c24c8dbcce6ee726c01b2da23b586e3c801a86e9d6efd8190be,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:77e7d5ef052a21d3eebba95c4adaca33f587d95c35cd145a1bf6f5765511114488a486d2ca389c24c8dbcce6ee726c01b2da23b586e3c801a86e9d6efd8190be,6d7d82b5bd6b81e637616b40a90bf1839fdf50f2921b63424869e89c57a84b3a,6bae99bdeba3496019c6eb40718c1558e8f2cd4da79e2c5ad398754e4243196a,3.389625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_26842135,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26842135.mp3,a0a43af77c2f31a7efc7acc654380a3fc737457bded9c28bac68b6425f7fa915,test,bonafide,ru,false,common_voice_ru_v24:client:b5aaa7e556de733c9c3d764292d4048dddfda15160b16a2216db06f702d2903a2bc4e27c033aae8cf63beec3416390e4e17ccccbff73566ed604d02281c4d714,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:b5aaa7e556de733c9c3d764292d4048dddfda15160b16a2216db06f702d2903a2bc4e27c033aae8cf63beec3416390e4e17ccccbff73566ed604d02281c4d714,99cab410cb6385745f7b8990b22fe2616cf9966e07f2c000cce400d2cc9a72d6,ffe73c79281d540def9633cccb1261694877d9dbb22ac1e5dcde971b32495657,2.47165625,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19506514,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19506514.mp3,170c17cbded116a8779ba2cbb4bd197dcfdf28320ef27254518548d0d8f6a1db,test,bonafide,ru,false,common_voice_ru_v24:client:bffcba4ebc15c47993fcd3d2a2b2643bad24944e0184df606efe816057e6a8e16b3e72e189a7430aa0a2788f9f3f3c3464813226cedaf011fc06ad4a33474017,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:bffcba4ebc15c47993fcd3d2a2b2643bad24944e0184df606efe816057e6a8e16b3e72e189a7430aa0a2788f9f3f3c3464813226cedaf011fc06ad4a33474017,65e545053b900c098d70aa003027371cadec401ecdd22e931dbee1ff292f978d,48df7e38afde219817c44da929829a085dd28c72c0735854f80b7e653c1cec2d,6.077625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_31216647,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_31216647.mp3,c0f8c1b98e4a7ea50b12550f7c9f10fb1c2e6389e2e4c62ce204caab4d91ddf9,test,bonafide,ru,false,common_voice_ru_v24:client:eb6d3804887a26275baa99d5f253bdd5ae77b4cc5cf0807673e8bac506e1e82ab38e3428b023684dcfa2da39a2bc8670f5de9d0fb13591fd1f89cc0287b07a00,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:eb6d3804887a26275baa99d5f253bdd5ae77b4cc5cf0807673e8bac506e1e82ab38e3428b023684dcfa2da39a2bc8670f5de9d0fb13591fd1f89cc0287b07a00,482a7b026a86dda6684817b8ed968ba1c821a9a6c0ffb1622fee8e381a9ec92c,905c57ecb4a2029d9c5c670f5406867e998910251c8df5a4cb930c1a8a100e23,2.4555,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_38423700,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_38423700.mp3,3c6d66dc8742b985dfa409e62e431e32b1394967b96f7d4677e69f3218394285,test,bonafide,ru,false,common_voice_ru_v24:client:c7faafdaddf47fe32e3233799c632f2d3b0a74e34c1f96c9a33d992b3e5e9a6b0951f59b9ad4354feb571330cefc234451c61f5bb7e1fab6582a2f95449084c5,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:c7faafdaddf47fe32e3233799c632f2d3b0a74e34c1f96c9a33d992b3e5e9a6b0951f59b9ad4354feb571330cefc234451c61f5bb7e1fab6582a2f95449084c5,87882ccd8cf94ec7f764fc51e7730e9673ce9104140100645c0d849192196b4d,ca8ebf50275925e322e1b36bdcc2c466ccfa61182c7306cfc9617a3fbde1d81a,6.3075,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_36005840,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_36005840.mp3,d2adf74de03c21c2148ab6e84c0c9289865cea6c20ab579b2200c7181652d01c,test,bonafide,ru,false,common_voice_ru_v24:client:2df9a4cfb8c92cf053c3800556de207b810435113552f4360b3430d382e0e11b7bbfec28e5182c224713c3deb890843246df57157560f4ff3f139c07950f017b,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:2df9a4cfb8c92cf053c3800556de207b810435113552f4360b3430d382e0e11b7bbfec28e5182c224713c3deb890843246df57157560f4ff3f139c07950f017b,3b146d7a787c4e054ab91c0663d89acf22ea37ba272172ae0e5cc19dd1aad4d4,0553db0a34a3b238cd03bb676f86065dab8d3783706dbad0a095e9973cea0193,6.2355,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_30560788,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_30560788.mp3,075c80c3a3e6dca50e752cfd1f2b32c66140430b348ccf9eaa8cca1f9252fe3c,test,bonafide,ru,false,common_voice_ru_v24:client:fe3f4795d2601f320a91cf4b760d08fb82bfffd2f7d4111662a5d079c99274c08443793191b1df3af0d61293634e4b4b6629ad6d07f91b27e8641184dab0c2d4,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:fe3f4795d2601f320a91cf4b760d08fb82bfffd2f7d4111662a5d079c99274c08443793191b1df3af0d61293634e4b4b6629ad6d07f91b27e8641184dab0c2d4,db4acb0f0364f45393f86fa47ac8caa981bfcfd2e51e54c7f1d3b0f53320e036,ef19aef4f8fb4819d3ab214d7ed25cc1613c53a29fd2e1e7a7420125f959ba7d,2.9235,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_18963069,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_18963069.mp3,e0f2f0af2b3d995d5ce396cd5d997954c23e28923395ffeef2b43e6cc415f361,test,bonafide,ru,false,common_voice_ru_v24:client:010b19824f770921d5233a510147fafecd06cf0dadafb65e67c7acaccd0ed20bc2509607e70c7c61de7c76e1de2d5bf6b6858ab0b225c5f32649248d2b14da41,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:010b19824f770921d5233a510147fafecd06cf0dadafb65e67c7acaccd0ed20bc2509607e70c7c61de7c76e1de2d5bf6b6858ab0b225c5f32649248d2b14da41,bfdd7ed498413564522396552eac9debd2ae0c7732e2ffbc8f25f98da1c4d8fc,49dc0c7d1b56c37370a9719893e35bcea6ab75da50317e217e53be34c0701286,6.077625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19001207,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19001207.mp3,71e391c6e6653ea742c90673893edfc1268433e073a6373c67a8cbd780c17104,test,bonafide,ru,false,common_voice_ru_v24:client:5d23408b66a81acff5e79ed543c0894e7fc90ff19390fd6b0411d5b76e58f6720396cacc55543c540b2e9451a8230b936411bac0c3c0bf3ce95f9d66020eedbe,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:5d23408b66a81acff5e79ed543c0894e7fc90ff19390fd6b0411d5b76e58f6720396cacc55543c540b2e9451a8230b936411bac0c3c0bf3ce95f9d66020eedbe,0745b5ec74041242ccc2d69f39f3bb67ef8ed407f90425a793add1e5fb88c62b,5faf7b8647d763c152eb09d18ae8bf318b4dea035981b1ae1e4dda477282d937,3.701625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_28531424,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_28531424.mp3,ff37649a623f67ded65aed51c206ae6d3c2279b5dbcb023beeb7c9a4b5ead2b4,test,bonafide,ru,false,common_voice_ru_v24:client:bac3d3b802c0edfc2c99712e35e9cb2a954005dbb5c96c44264b4b0074d0cc9e017674c27f6127341a90a7d29462546bc725c83ef99311ab5e1160a3dcdf9979,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:bac3d3b802c0edfc2c99712e35e9cb2a954005dbb5c96c44264b4b0074d0cc9e017674c27f6127341a90a7d29462546bc725c83ef99311ab5e1160a3dcdf9979,d74b0bc3a190b71e4b053302a19181dd7e2e9a9f0557de673cb3edbf96434bf4,64a90dc75cd5c9b85b56370fc8412ac5d23af307f1c569db3cca1c8a5faee281,3.76765625,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19700909,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19700909.mp3,d1ba40b615ce26a6300c1f053b001946a6987cbffa75c69f74605e51e914ce9d,test,bonafide,ru,false,common_voice_ru_v24:client:98a5324a8e5ff02a5e5f27262855c333f27f3a7f227beda966a690ec915cffcdc3d5278021fd42c46be975bff825054bfa9fe51fdad3bf68e5e1bf34aeeaa3c9,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:98a5324a8e5ff02a5e5f27262855c333f27f3a7f227beda966a690ec915cffcdc3d5278021fd42c46be975bff825054bfa9fe51fdad3bf68e5e1bf34aeeaa3c9,ae59498dc96ec1bc62d146025dc06bb7cb44e2871651f0d8c3a1144b9ccf311a,356b8020e0fd191a234834237836e6c072483508261cd81cd8bb1ea34e94741a,6.581625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_38549024,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_38549024.mp3,ed29778f9d9000777535c0cbe356179137f6a8be3169cc2722b76b1c3020196d,test,bonafide,ru,false,common_voice_ru_v24:client:c87dc9f7b7ad2f2ec6c0ca8a0ebacf43a8700534981d3b2cdaedf2bcd6fdce3307a3732bfcd0ab55344c00594116efbe11adc1cd16682e2db0932e9d0b63c716,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:c87dc9f7b7ad2f2ec6c0ca8a0ebacf43a8700534981d3b2cdaedf2bcd6fdce3307a3732bfcd0ab55344c00594116efbe11adc1cd16682e2db0932e9d0b63c716,894034d7d6a04fa834bf0ecabb90838a00e7bc1ea8484ae823a5087989ac75ca,5f8a644a4be27adf1a40565b809bf11cde572758c3fd4a015e6d5001f86358c1,5.1195,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_20378271,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_20378271.mp3,f83a887db669aa7500420976baabf673542c45ad8a2ce3c28eec89a8dcce33bd,test,bonafide,ru,false,common_voice_ru_v24:client:7cea756c81cd38b28e359a80a94327f2beb53c85862c7b886b36b0aa79c98bc901a40c424aa259264d673327eff869fdbf5cc1adb956e2d3708dc0d6d19b6d8c,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:7cea756c81cd38b28e359a80a94327f2beb53c85862c7b886b36b0aa79c98bc901a40c424aa259264d673327eff869fdbf5cc1adb956e2d3708dc0d6d19b6d8c,24082670b07e63197874f071685037e1dbff3652e1dd340fa5e4d715ade3d6f9,88474d69d623e7f7269fd3ecb53949d0f836678e29ee893c447460c5a7eb4cf0,8.261625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_33251005,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_33251005.mp3,fcef351d60ac2ef8c47e071da5e4f4c57b5595a4bc03627bc9a3edc03274cd5c,test,bonafide,ru,false,common_voice_ru_v24:client:3d313c7ba2256d1f5d2742ea8a7f389cb23f0191a99c2553c3ae1f305cee8b1bcc18de24c517d926d496cb4f26aeeac16e86e7b06ec3094c2dc380acc03a34b0,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:3d313c7ba2256d1f5d2742ea8a7f389cb23f0191a99c2553c3ae1f305cee8b1bcc18de24c517d926d496cb4f26aeeac16e86e7b06ec3094c2dc380acc03a34b0,469cdbea1522f3785750610e6c6fb20e84bd98bd525779256792c9c343db2ab5,455a51d181f751072ae5dc4f4577ceb44f6eb06c8ee585c98faf00b399da08cb,6.8115,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
